exemplar,apron,bottle,bowl,can opener,colander,electric kettle,fork,fridge,glass,grater,kettle,knife,microwave oven,mixer,mug,nutcracker,oven,pan,percolator,place mat,plate,pot,scales,scissors,sieve,spatula,spoon,stove,teaspoon,toaster,towel,whisk,wok
pot,0.20600000000000002,0.32,0.6980000000000001,0.24,0.39583333333333337,0.37083333333333335,0.2,0.188,0.32,0.182,0.6639999999999999,0.202,0.262,0.21800000000000003,0.4270833333333333,0.152,0.324,0.734,0.382,0.238,0.422,1.0,0.17916666666666667,0.11000000000000001,0.2875,0.22708333333333336,0.21600000000000003,0.296,0.20208333333333334,0.16799999999999998,0.192,0.20800000000000002,0.5416666666666667
scales,0.14166666666666666,0.15208333333333332,0.3,0.17708333333333331,0.19166666666666668,0.23333333333333334,0.15833333333333333,0.18333333333333332,0.16458333333333333,0.18125,0.2,0.18541666666666667,0.19791666666666669,0.19166666666666668,0.175,0.225,0.21041666666666664,0.175,0.16041666666666668,0.18333333333333332,0.2791666666666667,0.17916666666666667,1.0,0.17083333333333334,0.24166666666666664,0.1625,0.17083333333333334,0.17916666666666667,0.22291666666666665,0.17916666666666667,0.17083333333333334,0.16875,0.23125
scissors,0.202,0.128,0.136,0.36,0.12708333333333333,0.16041666666666668,0.39791666666666664,0.16599999999999998,0.20400000000000001,0.352,0.144,0.614,0.128,0.248,0.23125,0.302,0.146,0.142,0.118,0.128,0.144,0.11000000000000001,0.17083333333333334,1.0,0.18958333333333333,0.23541666666666666,0.316,0.16799999999999998,0.21666666666666665,0.13,0.136,0.244,0.15416666666666667
sieve,0.11875,0.14791666666666667,0.33541666666666664,0.19583333333333333,0.5645833333333333,0.16041666666666668,0.21458333333333335,0.10416666666666667,0.18541666666666667,0.41875,0.25833333333333336,0.22291666666666665,0.12291666666666667,0.20416666666666666,0.12916666666666668,0.14583333333333331,0.13125,0.26666666666666666,0.24583333333333335,0.15,0.24375,0.2875,0.24166666666666664,0.18958333333333333,1.0,0.22083333333333335,0.20625,0.1375,0.19166666666666668,0.16041666666666668,0.20625,0.23125,0.2625
spatula,0.15833333333333333,0.17708333333333331,0.23958333333333334,0.18333333333333332,0.18541666666666667,0.14583333333333331,0.39791666666666664,0.14791666666666667,0.18958333333333333,0.2875,0.24166666666666664,0.39166666666666666,0.11875,0.32291666666666663,0.20416666666666666,0.20208333333333334,0.15,0.20416666666666666,0.175,0.18958333333333333,0.12708333333333333,0.22708333333333336,0.1625,0.23541666666666666,0.22083333333333335,1.0,0.5291666666666667,0.16041666666666668,0.3625,0.15,0.17083333333333334,0.4375,0.20625
spoon,0.148,0.162,0.202,0.268,0.15833333333333333,0.17083333333333334,0.6270833333333333,0.142,0.246,0.2,0.23399999999999999,0.592,0.156,0.286,0.30625,0.21800000000000003,0.128,0.238,0.272,0.176,0.398,0.21600000000000003,0.17083333333333334,0.316,0.20625,0.5291666666666667,1.0,0.146,0.8875,0.176,0.156,0.42800000000000005,0.21875
stove,0.244,0.18,0.20400000000000001,0.16799999999999998,0.16458333333333333,0.35833333333333334,0.18958333333333333,0.392,0.162,0.13999999999999999,0.38,0.23199999999999998,0.45999999999999996,0.21200000000000002,0.12708333333333333,0.162,0.536,0.43,0.378,0.13799999999999998,0.21000000000000002,0.296,0.17916666666666667,0.16799999999999998,0.1375,0.16041666666666668,0.146,1.0,0.10833333333333332,0.298,0.196,0.21000000000000002,0.28541666666666665
teaspoon,0.14375,0.175,0.16666666666666669,0.20416666666666666,0.14791666666666667,0.24166666666666664,0.4791666666666667,0.12291666666666667,0.1875,0.15833333333333333,0.28958333333333336,0.4041666666666667,0.13333333333333333,0.1875,0.27083333333333337,0.20625,0.14791666666666667,0.16875,0.24583333333333335,0.15,0.3,0.20208333333333334,0.22291666666666665,0.21666666666666665,0.19166666666666668,0.3625,0.8875,0.10833333333333332,1.0,0.1375,0.16666666666666669,0.29583333333333334,0.15625
toaster,0.142,0.136,0.144,0.176,0.16041666666666668,0.30833333333333335,0.18958333333333333,0.27599999999999997,0.11599999999999999,0.16399999999999998,0.246,0.174,0.356,0.22999999999999998,0.1625,0.158,0.374,0.262,0.296,0.21200000000000002,0.22200000000000003,0.16799999999999998,0.17916666666666667,0.13,0.16041666666666668,0.15,0.176,0.298,0.1375,1.0,0.16999999999999998,0.174,0.1625
towel,0.45199999999999996,0.162,0.18,0.11200000000000002,0.225,0.18541666666666667,0.18333333333333332,0.162,0.152,0.16,0.20400000000000001,0.158,0.156,0.142,0.14791666666666667,0.136,0.20800000000000002,0.15,0.146,0.312,0.16799999999999998,0.192,0.17083333333333334,0.136,0.20625,0.17083333333333334,0.156,0.196,0.16666666666666669,0.16999999999999998,1.0,0.172,0.14166666666666666
whisk,0.202,0.154,0.294,0.314,0.1875,0.175,0.4354166666666667,0.13,0.182,0.252,0.238,0.282,0.18,0.732,0.19166666666666668,0.268,0.15,0.20800000000000002,0.16799999999999998,0.23199999999999998,0.158,0.20800000000000002,0.16875,0.244,0.23125,0.4375,0.42800000000000005,0.21000000000000002,0.29583333333333334,0.174,0.172,1.0,0.18125
wok,0.21875,0.19375,0.5645833333333333,0.16041666666666668,0.30833333333333335,0.26875,0.30625,0.21041666666666664,0.22291666666666665,0.1625,0.3458333333333333,0.15625,0.23958333333333334,0.17291666666666666,0.27291666666666664,0.14791666666666667,0.35625,0.5583333333333333,0.16875,0.15416666666666667,0.34791666666666665,0.5416666666666667,0.23125,0.15416666666666667,0.2625,0.20625,0.21875,0.28541666666666665,0.15625,0.1625,0.14166666666666666,0.18125,1.0
