feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
is cheap,0,-3,-3,0,-2,-3,-1,-3,1,-3,-2,-1,-1.6666666666666667,1.4354811251305468
is cylindrical,0,-3,-2,-2,-1,-2,0,1,0,-3,0,0,-1.0,1.348399724926484
is easy to play,-1,1,-1,0,2,-2,1,-3,1,1,-2,0,-0.25,1.5447859516333116
is elongated,-2,-3,-2,-3,-2,-1,0,1,0,-3,0,-1,-1.3333333333333333,1.3706888336846839
is expensive,2,-3,3,1,-3,-2,1,0,2,2,2,0,0.4166666666666667,2.0652243256245835
is fairly unknown,0,-3,-3,-2,-3,-2,0,-3,1,-3,-3,-1,-1.8333333333333333,1.4668044012461754
is for sturdy guys,-2,-2,-3,-3,-2,-2,0,1,0,-3,-3,-1,-1.6666666666666667,1.3706888336846839
is golden,-3,-3,1,-1,-3,-2,1,1,0,-3,0,-2,-1.1666666666666667,1.6966991126265962
is gracefull,2,-2,3,2,-2,1,2,1,0,0,2,-1,0.6666666666666666,1.6696942198734437
is handy to transport,-2,-3,0,0,-2,-3,-2,0,-1,-3,0,0,-1.3333333333333333,1.3026778945578592
is hard,0,-2,3,-1,-1,1,2,2,0,0,2,-1,0.4166666666666667,1.5642792899510294
is heavy,1,-3,0,-1,-1,-2,0,2,1,-1,1,-1,-0.3333333333333333,1.4354811251305468
is hollow,0,-2,2,1,-1,-2,1,0,0,0,0,0,-0.08333333333333333,1.1645001528813153
is long,-3,-3,-2,-2,2,-2,0,1,1,-3,0,-1,-1.0,1.7580981459830651
is loud,2,1,2,2,1,1,2,2,1,0,2,1,1.4166666666666667,0.6685579234215214
is made of bamboo,0,-3,-3,-3,1,-2,1,1,0,-3,0,-1,-1.0,1.7056057308448835
is made of copper,0,-3,1,0,0,0,0,0,1,-2,1,1,-0.08333333333333333,1.2401124093721454
is made of iron,-2,-3,1,-1,-1,-2,0,0,0,-2,1,1,-0.6666666666666666,1.3706888336846839
is melodious,3,3,3,3,2,3,3,2,2,3,2,2,2.5833333333333335,0.5149286505444373
is part of a drumset,-1,2,-2,-3,2,1,-1,2,0,-3,0,0,-0.25,1.815338686155987
is part of percussion,1,1,0,0,2,1,0,2,1,0,2,1,0.9166666666666666,0.7929614610987591
is played by a drummer,1,3,0,-2,2,0,-2,1,1,-3,-2,1,0.0,1.8586407545691703
is played by an organist,0,2,0,-3,2,-2,0,0,0,-2,0,1,-0.16666666666666666,1.5275252316519468
is played during concerts,3,2,3,1,2,3,1,3,1,0,3,1,1.9166666666666667,1.0836246694508316
is played while sitting,2,2,1,0,1,-1,-1,1,2,-3,2,2,0.6666666666666666,1.6143297699232972
is played while standing,-2,1,-1,-1,2,-2,0,2,1,0,-2,1,-0.08333333333333333,1.5050420310248864
is played with a plectrum,2,2,0,-3,2,1,-1,1,0,-3,0,2,0.25,1.815338686155987
is rare,1,-3,-3,-2,-2,-3,-1,2,1,-2,-3,0,-1.25,1.815338686155987
is rectangular,-3,-3,-3,-2,-2,-3,-1,1,1,-3,0,-1,-1.5833333333333333,1.5642792899510294
is related to a guitar,2,2,1,-2,3,2,0,1,1,-3,1,1,0.75,1.712255291076124
is related to the violin,1,2,0,-1,2,0,0,1,1,-3,0,2,0.4166666666666667,1.4433756729740643
is relaxing,3,0,3,2,-2,2,3,3,2,3,3,2,2.0,1.5374122295716148
is round,-3,-3,0,-3,-2,-2,0,0,0,-3,0,-1,-1.4166666666666667,1.3789543689024488
is silver-coloured,1,-3,1,-3,-2,-2,0,0,0,-3,-2,1,-1.0,1.651445647689541
is slippery,-3,-3,3,-2,-1,-2,-1,2,1,0,-2,2,-0.5,2.0670576365276494
is small (klein),-2,-3,0,-1,-1,-3,-1,2,1,0,2,-1,-0.5833333333333334,1.6764862244009227
is southern,0,-2,-2,-3,-2,-2,2,1,1,-3,0,0,-0.8333333333333334,1.696699112626596
is stored in a box,1,-3,1,1,0,-2,-1,2,0,-1,1,2,0.08333333333333333,1.5642792899510294
is triangular,0,-3,-3,-3,-1,-1,0,-1,0,-3,0,1,-1.1666666666666667,1.4668044012461756
is unwieldy,0,-3,-1,-1,-1,-3,-1,2,1,-3,1,0,-0.75,1.6583123951777
is used in combination with other instruments,2,-1,3,1,1,2,3,2,2,3,2,1,1.75,1.1381803659589922
is used to beat on,1,-2,0,-1,1,-2,0,2,-1,-2,0,1,-0.25,1.3568010505999362
its vibrations produce sounds,3,1,3,3,2,3,3,2,1,3,3,0,2.25,1.0552897060221726
made of metal,-3,-3,1,1,-2,-2,0,2,0,0,1,1,-0.3333333333333333,1.7232808737106584
made of wood,0,-3,1,2,0,-1,0,2,2,-2,1,2,0.3333333333333333,1.669694219873444
makes a bass noise,1,2,0,0,2,3,1,2,1,1,0,3,1.3333333333333333,1.0730867399773196
makes a nice sound/noise,2,0,2,2,2,3,3,3,2,3,2,2,2.1666666666666665,0.8348471099367218
makes a piercing noise,1,-3,0,0,0,2,1,0,0,0,1,0,0.16666666666666666,1.1934162828797104
makes a special noise,2,1,1,0,1,2,2,1,1,3,1,1,1.3333333333333333,0.7784989441615229
makes peacefull music,1,1,2,-3,2,2,2,2,2,-3,1,0,0.75,1.864744681524183
needs to be supported,0,0,-2,-2,-2,-2,1,2,0,-3,0,1,-0.5833333333333334,1.5642792899510296
occurs in a choir,1,0,2,-1,2,1,-3,0,-1,0,1,1,0.25,1.4222261679238197
occurs in indian culture,0,-3,1,-3,0,-3,0,1,1,-3,0,1,-0.6666666666666666,1.775250729197189
occurs in many (music)bands,3,1,3,1,1,3,1,1,1,0,3,2,1.6666666666666667,1.0730867399773196
often played in a church,-3,0,2,0,1,-2,-3,2,1,-1,1,1,-0.08333333333333333,1.781640374554423
often used at camp sites,2,-2,1,-2,0,-2,1,3,0,0,1,2,0.3333333333333333,1.6696942198734437
often used by street musicians,1,1,2,-1,1,2,-1,3,1,0,2,2,1.0833333333333333,1.2401124093721454
often used in blues music,1,1,3,-3,1,2,1,2,2,0,1,1,1.0,1.4770978917519928
one has to learn how to play,2,2,3,2,2,2,3,3,2,3,3,3,2.5,0.5222329678670935
originates from Scotland,1,-3,-2,-3,-1,-3,-1,1,-2,-3,-2,1,-1.4166666666666667,1.6213537179739277
played by Mozart,1,3,2,-2,2,-2,0,3,3,-3,1,1,0.75,2.0943647333651407
played by Toots Tielemans,2,1,-2,-3,0,-2,1,2,1,1,1,1,0.25,1.6583123951777
played by a musician,3,3,3,2,2,2,2,3,1,3,3,3,2.5,0.674199862463242
played by a single person,-2,1,3,2,2,2,2,2,2,2,1,2,1.5833333333333333,1.2401124093721454
played by gipsies,1,2,2,-3,2,-1,0,0,0,-3,-2,1,-0.08333333333333333,1.8319554050414564
played by men,-3,-3,1,-1,3,-2,-1,1,0,0,-3,1,-0.5833333333333334,1.9286515936521478
played in a brass band,0,1,3,0,2,1,2,2,1,0,3,0,1.25,1.1381803659589922
played seldomly,1,1,-3,-3,1,-2,-2,-3,1,0,-2,-2,-1.0833333333333333,1.729862492345632
played with a bow,1,3,0,1,2,0,0,0,1,-2,1,2,0.75,1.2880570286640687
played with a stick (sticks),-1,3,0,0,2,1,1,1,0,0,0,1,0.6666666666666666,1.0730867399773196
played with the fingers,2,1,1,3,1,-1,1,1,2,-2,2,3,1.1666666666666667,1.4668044012461756
played with the hands,3,1,3,3,2,1,3,1,1,1,3,2,2.0,0.9534625892455924
played with the mouth,2,2,2,1,2,-2,0,1,1,0,1,1,0.9166666666666666,1.164500152881315
played with two hands,1,-1,2,1,2,1,1,3,2,-1,2,2,1.25,1.2154310870109943
predecessor of a piano,1,3,0,-3,3,-2,0,2,0,-3,0,1,0.16666666666666666,2.0375267241229382
primarily played by girls,-3,-2,-2,-2,2,-3,-1,0,0,0,-3,1,-1.0833333333333333,1.6764862244009227
produces different sounds,1,1,3,2,1,3,3,1,1,0,3,1,1.6666666666666667,1.0730867399773196
produces high pitched sound,1,1,0,1,1,2,3,0,1,0,1,1,1.0,0.8528028654224418
produces music,3,3,3,3,2,3,3,0,2,3,3,3,2.5833333333333335,0.90033663737852
produces noise,2,-1,1,-1,0,2,-2,-2,1,3,2,-2,0.25,1.815338686155987
produces only one sound,1,1,-2,-2,2,0,-2,1,0,2,-3,0,-0.16666666666666666,1.6966991126265962
produces sound,3,1,3,3,3,3,3,3,1,3,3,2,2.5833333333333335,0.7929614610987591
requires a belt for wearing it,1,-3,-2,-3,1,-3,0,2,-1,-3,0,0,-0.9166666666666666,1.8319554050414564
requires much practise,3,-2,3,2,1,2,3,3,2,3,3,1,2.0,1.4770978917519928
ressembles a piano,2,-3,0,-2,3,-1,-2,0,2,-3,0,2,-0.16666666666666666,2.0816659994661326
shines,1,-3,2,-2,-1,-2,-2,2,0,-3,-2,0,-0.8333333333333334,1.80067327475704
smells neutral,-3,-3,2,-3,-2,-3,0,-2,0,0,-3,0,-1.4166666666666667,1.729862492345632
sometimes played on the street,0,-3,1,0,1,1,1,3,1,2,3,1,0.9166666666666666,1.5642792899510292
sometimes used to accompany voice,1,1,3,0,1,3,2,2,2,2,2,1,1.6666666666666667,0.8876253645985945
sounds fiercely,1,1,0,1,0,1,1,1,0,0,1,1,0.6666666666666666,0.49236596391733095
sounds low,1,0,0,1,2,1,2,2,1,0,2,1,1.0833333333333333,0.7929614610987591
sounds nasally,1,0,-2,0,1,-2,0,0,1,0,1,1,0.08333333333333333,1.0836246694508318
used at parties,1,-3,1,0,0,-1,1,2,2,2,2,2,0.75,1.5447859516333116
used by referees,-2,-3,-3,-3,0,-3,0,-3,0,-3,2,0,-1.5,1.7837651700316894
used for rock music,2,2,3,0,1,2,1,1,1,0,1,2,1.3333333333333333,0.8876253645985945
used in folk dance,1,1,2,0,1,1,-1,1,1,0,1,-1,0.5833333333333334,0.90033663737852
used in folk music (folkmuziek),2,1,2,-1,1,2,1,0,1,-3,1,1,0.6666666666666666,1.4354811251305468
used in folk music (volksmuziek),1,-3,3,0,2,3,0,2,0,-3,1,1,0.5833333333333334,1.97522534195852
used in jazz music,1,1,1,-2,1,2,1,3,3,0,1,1,1.0833333333333333,1.3113721705515065
used in many different musical styles,2,1,3,2,2,2,2,3,0,3,1,3,2.0,0.9534625892455924
used in pop music,3,0,3,0,1,2,1,2,1,1,2,1,1.4166666666666667,0.996204919895622
used in the Mass,-3,-3,2,0,-2,-2,-2,1,-2,-3,-2,1,-1.25,1.764549903980152
used in the Middle Ages,0,-3,1,-2,0,-3,-1,2,0,-3,1,0,-0.6666666666666666,1.7232808737106582
used in traditional music,2,1,1,0,1,2,0,1,1,-3,1,-1,0.5,1.381698559415515
used solo,1,1,2,1,0,-2,2,1,2,2,1,1,1.0,1.1281521496355325
used to announce something,0,-3,0,-2,-1,-1,-2,0,0,0,-2,1,-0.8333333333333334,1.1934162828797101
works with a shove system,-2,-3,-2,-1,0,-2,0,2,0,-2,1,0,-0.75,1.4847711791873706
works with air,2,-1,2,1,1,-1,1,2,1,1,2,1,1.0,1.044465935734187
you can learn it in a school of music,2,2,3,2,2,3,2,3,0,3,3,3,2.3333333333333335,0.8876253645985945
you can play different notes whit it,2,2,3,3,3,3,3,3,2,0,3,2,2.4166666666666665,0.90033663737852
you can play songs on it,3,2,3,3,2,3,3,0,2,1,3,3,2.3333333333333335,0.9847319278346619
you can pull it (open) and push it,1,-1,0,-3,1,-2,0,2,1,-3,2,1,-0.08333333333333333,1.781640374554423
you have to be able to read notes for it,1,2,3,3,2,1,1,3,3,-3,1,2,1.5833333333333333,1.6764862244009227
you have to blow on it,1,-1,0,0,1,-2,-2,1,0,-3,0,2,-0.25,1.4847711791873706
you have to have good lungs,1,-1,1,0,1,-2,1,0,1,-1,2,1,0.3333333333333333,1.1547005383792517
you have to hold it diagonally,-1,-3,-1,0,-2,-2,0,-1,0,-3,0,2,-0.9166666666666666,1.4433756729740645
you have to place it to your lips,2,-3,1,1,0,-2,0,1,0,-3,1,1,-0.08333333333333333,1.6764862244009224
you have to read music-scores,1,2,3,2,2,1,1,2,2,0,2,2,1.6666666666666667,0.7784989441615229
you need much breath for this,1,-3,0,0,1,-1,1,1,0,1,0,1,0.16666666666666666,1.1934162828797101
you play chords on it,3,3,2,0,2,2,2,2,2,-1,2,2,1.75,1.1381803659589922
you play musical notes on it,3,3,3,3,2,3,3,2,2,2,2,3,2.5833333333333335,0.5149286505444373
you play rhythms on it,2,2,3,1,1,2,3,1,2,2,3,0,1.8333333333333333,0.9374368665610922
