feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
for fancy occasions,-3,-3,0,-3,0,1,0,2,1,0,-2,-3,-0.8333333333333334,1.8504708655481241
gives a businesslike impression,-3,0,-2,0,0,0,1,1,1,0,2,-3,-0.25,1.6025547785276542
gives warmth,1,1,1,1,2,0,1,0,2,1,3,1,1.1666666666666667,0.8348471099367218
has (trousers)legs,-2,1,0,-3,0,2,3,-2,1,0,2,-3,-0.08333333333333333,2.0207259421636903
has a V-neck,-3,0,0,-3,0,2,2,-2,-2,0,-1,-3,-0.8333333333333334,1.80067327475704
has a buckle,-3,-2,0,-3,-2,1,1,-2,0,0,-2,-3,-1.25,1.5447859516333116
has a button,-3,3,1,-3,-1,0,-1,-2,-1,0,2,-3,-0.6666666666666666,1.9694638556693236
has a cap (kap),-3,1,0,-3,0,1,2,-2,-2,0,-1,-3,-0.8333333333333334,1.7494587907710375
has a collar,-3,3,1,-3,0,1,2,-2,-2,0,2,-3,-0.3333333333333333,2.188122205883115
has a lid (klep),-3,-3,-2,-3,-2,0,1,-2,-3,0,-3,-3,-1.9166666666666667,1.4433756729740645
has a matching bonnet,-3,-1,0,-3,-2,2,0,-1,-3,0,-3,-3,-1.4166666666666667,1.6764862244009227
has a plain color,-3,-3,0,-3,-2,0,-3,-2,-3,0,-2,1,-1.6666666666666667,1.497472618255253
has a turtleneck,-3,0,1,-3,0,2,3,-2,-2,0,-1,-3,-0.6666666666666666,2.015094553763188
has a zipper,-3,3,1,-3,0,0,3,-1,-1,0,2,-3,-0.16666666666666666,2.167249338901663
has an elastic rubber,-3,-3,-1,-3,-1,0,0,-2,-1,0,1,-3,-1.3333333333333333,1.4354811251305468
has bags,-3,0,0,-3,-1,2,3,-2,1,0,2,-3,-0.3333333333333333,2.103388319888276
has been existing for a long time,-3,-2,0,1,2,0,-3,0,-1,3,-3,3,-0.25,2.220769727328383
has buttons (knopen),-3,3,1,-3,0,1,2,-1,1,0,2,-3,0.0,2.088931871468374
has different patterns (motiefjes),-3,-3,1,-3,1,0,-2,-2,2,1,-2,1,-0.75,1.9128750375000738
has different patterns (patronen),0,-3,1,-3,1,0,-2,-2,2,1,-1,1,-0.4166666666666667,1.729862492345632
has floral design,-3,-2,1,-3,-2,0,-2,-2,-3,0,-3,-3,-1.8333333333333333,1.403458930534474
has holes,-3,-1,-1,-3,-2,0,-2,-1,0,0,-2,-3,-1.5,1.1677484162422844
has laces,-3,-1,0,-3,-2,2,3,-2,0,0,-3,-3,-1.0,2.04494943258218
has long (trousers)legs,-3,1,0,-3,0,2,2,-2,0,0,-1,-3,-0.5833333333333334,1.8319554050414562
has long sleeves,-3,1,0,-3,0,2,2,-2,0,0,-1,-3,-0.5833333333333334,1.8319554050414562
has matching briefs,-3,-1,-2,-3,-2,1,1,-2,-3,0,-3,-3,-1.6666666666666667,1.5569978883230462
has matching gloves,-3,-1,-2,-3,-3,1,-1,-2,-3,0,-3,-3,-1.9166666666666667,1.378954368902449
has nice figures on it,-3,-3,-1,1,-2,0,-3,-2,-3,0,-3,-3,-1.8333333333333333,1.4668044012461754
has pants as component,-3,2,1,1,0,2,2,-2,-3,1,2,-3,0.0,2.1320071635561044
has patterns,-3,-2,0,-3,0,0,-2,-1,0,0,-2,1,-1.0,1.348399724926484
has ribbons (bandjes),-3,-1,-2,-3,-1,0,0,-2,-3,0,-1,-3,-1.5833333333333333,1.2401124093721454
has ribbons (spaghettibandjes),-3,0,0,-3,0,1,1,-2,1,0,-1,-3,-0.75,1.6025547785276542
has short (trousers)legs,-3,1,0,-3,0,2,2,-2,0,0,-2,-3,-0.6666666666666666,1.874873733122184
has short sleeves,-3,1,0,-3,0,2,2,-2,0,0,-2,-3,-0.6666666666666666,1.874873733122184
has sleeves,-2,1,1,-3,0,2,3,-2,1,0,2,-3,0.0,2.04494943258218
has suspenders,-3,-2,0,-3,-2,1,0,-1,-3,0,-3,-3,-1.5833333333333333,1.5050420310248862
has to be replaced on a daily basis,-3,-2,0,-3,-1,0,-3,-1,-1,1,1,-3,-1.25,1.5447859516333116
has two (trousers)legs,-3,2,0,-3,0,2,2,-2,1,0,2,-3,-0.16666666666666666,2.081665999466133
has two sleeves,-3,2,0,-3,0,2,2,-2,1,0,2,-3,-0.16666666666666666,2.081665999466133
has two straps,-3,-2,-1,-3,0,1,0,-2,1,0,1,-3,-0.9166666666666666,1.621353717973928
have a sole,-3,-2,-1,-3,-3,1,3,-1,-3,0,-3,-3,-1.5,1.9771421064483223
have heels,-3,-2,-2,-3,-3,1,3,0,-3,0,-3,-3,-1.5,2.0225995873897262
hung on hallstand,-3,3,0,0,1,2,3,-1,1,0,2,-3,0.4166666666666667,2.0207259421636903
in in style,1,3,2,-3,2,0,3,1,2,1,2,1,1.25,1.6025547785276542
is a garment,-3,3,2,2,2,3,3,3,3,2,3,3,2.1666666666666665,1.696699112626596
is a pair of trousers,-3,2,0,-3,0,2,3,2,2,0,-1,-3,0.08333333333333333,2.1933093855190746
is a safety belt for in a car,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-2.75,0.8660254037844386
is airy,-3,-2,0,-3,0,0,-2,-2,-1,0,-2,-3,-1.5,1.243163121016122
is an English word,-3,-3,-3,-3,-3,0,-3,-3,-3,-3,-3,-3,-2.75,0.8660254037844386
is available for each price range,-3,-2,1,1,2,0,2,2,3,1,2,-2,0.5833333333333334,1.9286515936521478
is beautiful,-3,-3,1,-3,1,0,-2,1,2,1,1,-3,-0.5833333333333334,2.0207259421636903
is big,-3,-3,-1,-3,-3,0,-3,-2,-2,0,-3,-3,-2.1666666666666665,1.1934162828797101
is black,-3,-3,-2,-3,-1,0,-3,-1,-2,0,-3,-3,-2.0,1.2060453783110545
is black and white,-3,-3,-2,-3,-3,0,-3,-1,-2,0,-3,-3,-2.1666666666666665,1.1934162828797101
is blown away by the wind,-3,-3,-2,-3,-3,-2,-3,-1,-3,0,-3,-3,-2.4166666666666665,0.996204919895622
is blue,-3,-3,-1,-3,-3,0,-3,-3,-2,0,-3,-3,-2.25,1.2154310870109943
is brown,-3,-3,-1,-3,-3,0,-3,-1,-2,0,-3,-3,-2.0833333333333335,1.2401124093721456
is cheap,-3,-3,0,-3,0,0,-2,-2,1,0,-1,-3,-1.3333333333333333,1.497472618255253
is chic,-3,-3,0,-3,-2,0,-2,-2,0,0,-2,-3,-1.6666666666666667,1.3026778945578592
is clothing,-3,3,3,3,3,3,3,3,3,3,3,3,2.5,1.7320508075688772
is colourful,-3,-3,1,-3,1,0,-2,0,1,0,1,-3,-0.8333333333333334,1.8006732747570398
is comfortable (comfortabel),-3,-2,0,-3,1,0,-1,2,1,2,2,-2,-0.25,1.9128750375000738
is comfortable (gemakkelijk),-2,0,0,0,-1,1,2,1,1,3,2,-2,0.4166666666666667,1.5642792899510294
is elongated,-3,-3,-2,-3,-2,0,-3,-2,-3,0,-3,-3,-2.25,1.1381803659589922
is expensive,-3,-3,-1,-3,0,0,-2,-2,1,0,-1,-3,-1.4166666666666667,1.4433756729740645
is fashionable,1,3,2,-3,1,0,2,-2,1,1,1,1,0.6666666666666666,1.6696942198734437
is feminine,-3,-3,-1,-3,-1,0,-1,-1,-1,-3,-1,-3,-1.75,1.1381803659589922
is firm,-3,-3,0,-3,-2,0,-2,-1,2,1,1,-3,-1.0833333333333333,1.8319554050414564
is for all ages,-2,-2,0,1,1,0,-2,3,3,2,2,2,0.6666666666666666,1.8748737331221843
is for dignified occasions,-3,-3,0,-3,0,1,0,1,1,0,-2,-3,-0.9166666666666666,1.7298624923456323
is fun,-3,-3,1,-3,1,0,-2,0,1,0,-1,-3,-1.0,1.7056057308448835
is fun to wear,-3,1,2,-3,1,1,2,1,1,1,1,1,0.5,1.6787441193290353
is given a present,-3,-3,0,0,-1,0,-2,0,1,1,-2,-3,-1.0,1.5374122295716148
is green,-3,-3,-1,-3,-2,0,-3,-2,-2,0,-3,-3,-2.0833333333333335,1.164500152881315
is grey,-3,-3,-2,-3,-2,0,-3,-2,-2,0,-3,-3,-2.1666666666666665,1.1146408580454255
is hard to iron,-3,2,-1,-3,-2,1,3,-1,0,-1,-2,-3,-0.8333333333333334,1.992409839791244
is hygienic,-3,-3,0,-3,2,0,-2,1,-3,0,2,-3,-1.0,2.04494943258218
is ironed,-1,3,2,1,1,0,2,-1,1,0,2,2,1.0,1.2792042981336627
is knit by your grandma,-3,1,0,-3,0,1,2,-2,-3,0,-3,-1,-0.9166666666666666,1.8319554050414562
is knitted,-3,2,1,-3,-2,1,2,0,1,0,-2,-3,-0.5,1.9771421064483223
is lingerie,-3,1,0,-3,0,2,3,0,0,0,-3,-3,-0.5,2.0670576365276494
is long,-3,-3,-1,-3,-2,0,-3,-1,-3,0,-2,-3,-2.0,1.2060453783110545
is loose,-3,0,0,0,-1,1,2,0,-1,0,1,-2,-0.25,1.3568010505999362
is made in a factory,-1,-3,1,0,2,0,0,0,2,0,2,1,0.3333333333333333,1.4354811251305468
is made in a light fabric,-2,1,-1,-3,1,1,3,-2,1,0,-1,-1,-0.25,1.712255291076124
is made of cotton,-2,1,1,-3,0,2,3,-1,1,0,-2,1,0.08333333333333333,1.7816403745544227
is made of elastic fabric,-2,1,0,-3,-1,2,2,-1,1,0,-2,-1,-0.3333333333333333,1.6143297699232972
is made of fabric,-2,3,1,-3,3,0,3,2,3,0,3,2,1.25,2.0943647333651407
is made of felt,-2,-3,1,-3,-2,1,0,-1,1,0,-2,-1,-0.9166666666666666,1.5050420310248864
is made of jeans,-2,1,1,-3,-1,2,3,-2,1,0,-2,-3,-0.4166666666666667,2.0207259421636903
is made of leather,-3,0,0,-3,-2,1,2,-1,1,0,-2,-1,-0.6666666666666666,1.6143297699232972
is made of rubber,-3,-3,-3,-3,-3,0,-1,-2,0,0,-3,-3,-2.0,1.348399724926484
is made of silk,-2,2,1,-3,-1,1,1,-1,1,0,-2,1,-0.16666666666666666,1.585922922197518
is made of textile,2,3,2,-3,2,0,3,2,3,0,3,2,1.5833333333333333,1.7816403745544227
is made of wool,-2,2,1,-3,-1,1,2,-1,1,0,-2,1,-0.08333333333333333,1.6764862244009227
is not edible,-3,-3,-1,-3,1,0,-3,-1,-3,3,1,1,-0.9166666666666666,2.108783937953269
is not expensive,-3,-3,0,-3,-2,0,-3,0,1,0,-2,-1,-1.3333333333333333,1.497472618255253
is not sexy,-3,-3,-1,-3,-2,0,-3,-2,-1,-3,-3,-2,-2.1666666666666665,1.0298573010888745
is not waterproof,-3,-3,-1,-3,0,0,-3,-1,-1,0,-2,1,-1.3333333333333333,1.4354811251305468
is not worn in the summer,-3,2,0,1,-3,1,-2,-3,-3,0,-3,-3,-1.3333333333333333,1.9694638556693236
is out of fashion,-3,1,-2,-3,-3,0,3,-2,-2,0,-3,-3,-1.4166666666666667,1.9752253419585197
is pleasant (aangenaam),-3,0,1,2,0,0,-3,1,0,1,-1,-3,-0.4166666666666667,1.7298624923456323
is pleasant (gezellig),-3,-3,1,-3,-2,0,-3,-2,-2,0,-1,-3,-1.75,1.4222261679238197
is popular,-3,-3,-1,-3,1,0,-3,-1,1,1,2,-3,-1.0,1.954016841836789
is red,-3,-3,-1,-3,-3,0,-3,-1,-2,0,-3,-3,-2.0833333333333335,1.2401124093721456
is refreshing in the summer,-3,1,0,1,0,1,1,-1,2,0,-2,-3,-0.25,1.6583123951777
is round,-3,-3,-1,-3,-3,0,-3,-2,-3,0,-3,-3,-2.25,1.2154310870109943
is sexy,-3,0,-1,-3,0,1,-3,0,1,0,-3,-3,-1.1666666666666667,1.6966991126265962
is short,-3,-3,-1,-3,-1,0,-3,-1,-3,0,-2,-3,-1.9166666666666667,1.2401124093721456
is small (klein),-3,-3,-1,-3,-3,0,-3,-2,-2,0,-3,-1,-2.0,1.2060453783110545
is small (smal),-3,-3,-1,-3,-3,0,-3,-1,1,0,-2,-3,-1.75,1.4847711791873706
is soft,-3,-3,0,-3,-1,0,-3,-1,-1,0,-1,1,-1.25,1.4222261679238197
is striped,-3,-3,0,-3,-2,0,-2,-1,0,0,-2,-3,-1.5833333333333333,1.3113721705515065
is synthetic,-2,-1,0,-3,-1,0,2,-2,1,0,1,-3,-0.6666666666666666,1.6143297699232972
is thick,-3,-3,-1,-3,-2,0,-2,-2,1,0,-2,-3,-1.6666666666666667,1.3706888336846839
is thin,-3,-3,-1,-3,-2,0,-2,-2,1,0,-2,-3,-1.6666666666666667,1.3706888336846839
is tight,-3,0,0,0,-1,1,2,0,0,0,1,-2,-0.16666666666666666,1.337115846843043
is tight around the body,-3,2,-1,-3,0,2,2,1,2,0,1,1,0.3333333333333333,1.8257418583505536
is to be used outside,-3,-3,-1,-3,-1,0,-2,0,0,0,2,-3,-1.1666666666666667,1.6422453217986943
is trimmed with lace,-3,-1,0,0,-1,1,-2,-2,-1,0,-3,-3,-1.25,1.3568010505999362
is ugly,-3,-3,-2,-3,-3,0,-2,-2,-2,0,-2,-3,-2.0833333333333335,1.0836246694508318
is underwear,-3,2,0,-3,0,1,3,-1,1,0,-2,-3,-0.4166666666666667,2.0207259421636903
is used to cover yourself,2,3,2,2,3,3,2,2,-1,3,2,3,2.1666666666666665,1.1146408580454255
is used to keep up your pants,-3,-2,-1,-3,-2,1,3,-1,-3,0,-3,-3,-1.4166666666666667,1.9286515936521478
is used to keep you warm,3,3,2,2,3,3,2,3,2,3,3,3,2.6666666666666665,0.4923659639173309
is used to keep your hands warm,-2,1,1,-3,-2,2,1,1,0,0,-3,-3,-0.5833333333333334,1.8809249819912512
is used to protect you,3,3,1,2,3,3,2,2,2,3,2,3,2.4166666666666665,0.6685579234215215
is used to support the breasts,-3,-2,0,1,-2,2,2,1,0,0,-3,-3,-0.5833333333333334,1.928651593652148
is warm,-1,2,1,-3,0,0,0,1,1,0,2,-1,0.16666666666666666,1.403458930534474
is warm in winter,1,3,1,2,0,0,0,2,3,2,2,1,1.4166666666666667,1.0836246694508318
is waterproof,-3,-2,0,0,-2,0,-2,0,1,0,1,-2,-0.75,1.3568010505999362
is white,-3,-3,-2,-3,-2,0,-3,-1,-3,0,-3,-3,-2.1666666666666665,1.1934162828797101
is wide,-3,-3,-1,-3,-2,0,-3,0,0,0,-3,-3,-1.75,1.4222261679238197
is worn around your neck,-3,-3,0,1,-2,2,3,0,-2,0,1,-3,-0.5,2.0670576365276494
is worn at night,-3,-2,-1,1,0,2,1,-1,-3,0,-1,-3,-0.8333333333333334,1.696699112626596
is worn at special occasions,-2,2,1,1,0,2,1,1,1,1,2,-3,0.5833333333333334,1.5642792899510294
is worn by cowboys,-3,-2,0,1,0,2,1,1,0,1,-3,-3,-0.4166666666666667,1.8319554050414562
is worn by sportsmen,-3,-2,0,1,0,2,1,1,0,1,-1,-3,-0.25,1.6583123951777
is worn during the summer,-2,2,0,1,1,2,1,2,1,1,2,-1,0.8333333333333334,1.2673044646258478
is worn during the winter,-2,2,0,1,1,2,1,3,1,1,2,-1,0.9166666666666666,1.378954368902449
is worn every day,2,3,0,1,3,3,1,3,3,1,3,3,2.1666666666666665,1.1146408580454255
is worn if it's cold,-1,3,1,2,2,3,2,3,-1,2,3,1,1.6666666666666667,1.4354811251305468
is worn if it's warm,-2,-2,0,1,0,3,1,0,-3,0,-2,-3,-0.5833333333333334,1.8319554050414564
is worn on the upper part of your body,-2,1,1,1,1,3,2,1,0,0,2,-3,0.5833333333333334,1.6764862244009227
is worn on top of a T-shirt,-3,0,1,1,0,2,3,1,0,0,1,-3,0.25,1.764549903980152
is worn on your feet,-2,-1,1,1,-2,2,3,2,-2,0,-3,-3,-0.3333333333333333,2.103388319888276
is worn on your hands,-2,1,1,-3,-2,1,0,-1,-3,0,-3,-3,-1.1666666666666667,1.6966991126265962
is worn on your head,-3,-1,0,1,-2,2,3,0,-2,0,-2,-3,-0.5833333333333334,1.928651593652148
is worn on your legs,-2,1,1,1,1,3,2,0,0,0,2,-3,0.5,1.6787441193290353
is worn to go for a run,-3,1,0,1,0,2,-1,0,-2,0,-1,-3,-0.5,1.5666989036012806
is worn to go skiing,-3,-3,-1,1,0,2,-2,2,-3,1,-1,-3,-0.8333333333333334,1.992409839791244
is worn to sleep,-3,-3,0,1,0,2,1,0,-3,0,-1,-3,-0.75,1.815338686155987
is worn to swim,-3,-2,-1,-3,-3,2,3,-2,0,0,-3,-3,-1.25,2.0943647333651407
is worn to work,-2,2,1,1,0,2,0,1,2,1,2,-3,0.5833333333333334,1.6213537179739277
is worn under a skirt,-3,-2,0,1,-2,2,3,0,-2,0,-3,-3,-0.75,2.050498830661811
is worn under a sweater,-3,-1,0,1,-2,2,3,0,-2,0,1,-3,-0.3333333333333333,1.9227505550564008
is worn with a suit,-3,-1,0,-1,-2,2,3,0,-2,0,-1,-3,-0.6666666666666666,1.8257418583505536
keeps your feet warm,-1,1,2,2,-2,2,3,0,-1,0,-2,-3,0.08333333333333333,1.9286515936521478
keeps your head warm,-3,1,2,2,-2,2,3,0,-1,0,-2,-3,-0.08333333333333333,2.108783937953269
lies in the cupboard,-3,1,1,1,1,0,3,2,2,1,2,1,1.0,1.4770978917519928
looks sportive,-3,-2,-1,0,-2,1,2,0,-2,0,-1,-2,-0.8333333333333334,1.4668044012461754
men think it is sexy,-3,-2,0,-1,-2,0,1,-1,0,0,-2,-3,-1.0833333333333333,1.3113721705515067
needs to be washed,2,2,2,1,1,0,2,2,2,1,2,1,1.5,0.674199862463242
needs to be washed in water of 30° celcius,-3,3,2,0,-1,1,3,-1,0,0,-3,1,0.16666666666666666,1.992409839791244
prevents being naked,2,3,2,2,3,3,3,2,3,3,3,3,2.6666666666666665,0.4923659639173309
protects against the cold,3,3,2,2,3,3,2,3,1,3,3,3,2.5833333333333335,0.6685579234215214
protects against the rain,1,3,2,2,2,3,2,2,1,3,2,3,2.1666666666666665,0.7177405625652734
protects against the sun,1,3,2,2,1,3,2,2,1,3,2,3,2.0833333333333335,0.7929614610987591
protects against the wind,1,3,2,2,1,3,2,2,1,3,2,3,2.0833333333333335,0.7929614610987591
protects your ears against the cold,-1,1,2,1,0,2,0,1,-2,0,-3,-3,-0.16666666666666666,1.7494587907710375
protects your feet,0,1,2,0,-3,2,0,2,-1,0,-3,-3,-0.25,1.9128750375000738
put on the floor,-3,-3,-2,-3,-3,-3,-3,-2,-1,-2,-3,-3,-2.5833333333333335,0.6685579234215214
put on the table,-3,-3,-2,-3,-3,-3,-3,0,-3,-2,-3,-3,-2.5833333333333335,0.90033663737852
reaches till the knee,-3,-3,-2,-3,-2,1,-2,-1,-2,0,-3,-3,-1.9166666666666667,1.3113721705515067
replaced every day,-3,-2,1,0,-2,0,-3,0,-3,1,2,-3,-1.0,1.8586407545691703
shows a naked belly,-3,-2,0,-3,-2,1,0,-1,1,0,-3,-3,-1.25,1.6025547785276542
shrinks when washed,-3,3,2,-3,0,1,3,-1,1,-1,-2,0,0.0,2.088931871468374
smells like washing powder,-3,3,2,0,1,0,3,0,2,0,-1,1,0.6666666666666666,1.7232808737106582
sold in clothes shops,2,3,2,0,3,3,3,1,3,1,3,3,2.25,1.0552897060221726
stinks,-3,-3,-3,0,-2,0,-3,-1,-3,-3,-1,-3,-2.0833333333333335,1.2401124093721454
used as accessory,-3,-2,0,0,-2,0,2,0,-1,0,-1,0,-0.5833333333333334,1.3113721705515067
used for sunbathing,-3,-3,-2,-3,-1,1,-1,-3,-3,-3,-1,-3,-2.0833333333333335,1.3113721705515065
used in water,-3,-3,-2,0,-2,-1,-3,0,-3,0,-3,-2,-1.8333333333333333,1.2673044646258476
used on vacation,-3,-3,-2,1,0,0,-2,2,-2,1,2,-3,-0.75,1.9598237397554634
used to go walking,-3,-2,0,-3,0,2,-1,0,-3,0,1,-3,-1.0,1.7580981459830651
used to look nicer,-3,-2,0,0,0,0,1,1,-1,0,1,-1,-0.3333333333333333,1.2309149097933272
used to work in the garden,-3,-3,-2,-3,-1,0,-1,0,-2,-1,-3,-3,-1.8333333333333333,1.1934162828797101
was worn especially in the past,-3,-3,-2,0,-3,1,2,-2,-3,-1,-3,-3,-1.6666666666666667,1.775250729197189
worn as free time clothes,-3,-1,0,0,-1,2,3,-1,-1,0,2,-3,-0.25,1.864744681524183
worn at parties,0,1,0,0,0,1,3,-1,-2,1,1,-2,0.16666666666666666,1.4034589305344738
worn by boys,-3,2,0,0,0,2,3,-1,-1,1,2,-3,0.16666666666666666,1.9462473604038073
worn by business people,0,0,0,0,0,1,3,-1,-2,1,1,2,0.4166666666666667,1.3113721705515065
worn by girls,-3,2,-2,2,0,1,0,-1,1,1,2,-3,0.0,1.8586407545691703
worn by kids,-3,2,0,0,0,2,3,-1,-1,1,2,-3,0.16666666666666666,1.9462473604038073
worn by men,-3,2,-2,2,0,1,0,-2,1,1,2,-3,-0.08333333333333333,1.9286515936521476
worn by people,2,3,2,0,0,1,3,-1,3,1,3,3,1.6666666666666667,1.435481125130547
worn by the elderly,-3,0,-2,2,0,1,0,1,1,1,2,-3,0.0,1.7580981459830651
worn by transvestites,-3,-2,-2,2,0,1,0,-1,1,1,1,-3,-0.4166666666666667,1.7298624923456323
worn by women,0,2,0,0,0,1,3,-1,-1,1,2,2,0.75,1.2880570286640687
worn by young people,-3,-3,0,0,0,2,3,-1,-1,1,2,-3,-0.25,2.050498830661811
worn during sports,-3,1,-1,2,0,1,0,1,1,1,2,-3,0.16666666666666666,1.696699112626596
worn often,1,2,1,0,2,1,3,1,3,1,3,1,1.5833333333333333,0.996204919895622
worn often on beaches,-3,-2,0,0,-2,1,3,-1,-2,0,-1,-2,-0.75,1.6583123951777
worn on gala balls,-3,1,0,0,0,1,3,0,-2,1,-1,-2,-0.16666666666666666,1.6422453217986943
worn with a suit,-3,-3,0,0,-2,1,3,-1,-3,0,-3,-1,-1.0,1.9069251784911847
worn with assorted shawl,-3,0,0,0,-3,1,3,-1,-3,0,-3,-3,-1.0,2.0
you can put a belt in it,-3,-2,0,-3,0,1,2,-2,0,0,1,2,-0.3333333333333333,1.775250729197189
you wear it in your shoes,-2,1,0,1,-2,2,2,1,-3,0,-3,-3,-0.5,1.9771421064483223
you wear it with a tie,-3,-1,-1,1,-2,2,1,-1,-3,0,-2,-3,-1.0,1.7056057308448835
