feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
heeft een schild,3,1,2,1,1,1,1,0,0,-1,2,2,1.0833333333333333,1.0836246694508318
heeft een slurf,2,-1,2,-2,0,-2,-3,-3,-3,-2,-3,2,-1.0833333333333333,2.0652243256245835
heeft facetogen,2,1,3,1,2,2,1,0,2,2,2,0,1.5,0.9045340337332909
heeft felle kleuren,1,1,2,0,1,3,0,-3,3,-2,0,-2,0.3333333333333333,1.9227505550564008
heeft geen 1000  poten,2,-3,-2,-3,-3,0,0,0,-1,0,3,2,-0.4166666666666667,2.0652243256245835
heeft geen poten,2,1,2,-2,0,-2,-3,0,-3,-3,-2,-2,-1.0,1.9069251784911847
heeft hiërarchie,1,1,-2,-2,0,1,0,-3,-2,3,0,1,-0.16666666666666666,1.7494587907710375
heeft kleine pootjes,1,0,-2,2,2,2,1,0,1,3,1,2,1.0833333333333333,1.3113721705515067
heeft lange achterpoten,2,1,0,-3,-2,1,1,0,2,2,-1,1,0.3333333333333333,1.6143297699232972
heeft lange poten,1,-2,0,0,1,-2,1,0,-1,2,-1,2,0.08333333333333333,1.378954368902449
heeft poten,1,1,-3,3,3,2,3,3,1,3,1,3,1.75,1.764549903980152
heeft twee vleugels,2,-3,0,0,0,3,1,0,2,-3,0,1,0.25,1.815338686155987
heeft veel poten,2,1,1,1,2,1,1,0,0,2,-1,2,1.0,0.9534625892455924
heeft vele kleuren,1,2,1,1,2,3,0,2,3,3,2,-2,1.5,1.4459976109624424
heeft vier poten,1,-3,-1,0,1,1,1,-3,1,-3,-3,1,-0.5833333333333334,1.880924981991251
heeft vleugels,2,1,3,1,3,-3,1,0,-2,-2,-1,3,0.5,2.1105794120443453
heeft voelsprieten,2,2,1,1,1,1,1,0,1,2,-2,2,1.0,1.1281521496355325
het heeft ringen,-2,-1,1,0,0,-1,-2,-3,-3,1,2,-2,-0.8333333333333334,1.6422453217986943
het is rond,1,0,0,-2,-3,-1,-2,-3,-3,-3,-3,1,-1.5,1.6236882817719773
het is zeer actief,1,2,1,0,2,2,2,0,-2,3,1,3,1.25,1.4222261679238197
het laat plekken achter op je huid,1,1,-1,1,1,1,2,0,2,2,-1,3,1.0,1.2060453783110545
houdt van vochtigheid,2,1,1,0,0,1,1,0,-3,2,2,0,0.5833333333333334,1.378954368902449
is akelig,-1,2,0,1,2,1,2,1,-3,3,3,2,1.0833333333333333,1.729862492345632
is bruin,1,0,1,1,-3,-1,2,0,-3,2,0,2,0.16666666666666666,1.7494587907710375
is dik,1,0,-1,-2,0,-1,0,-3,3,0,-2,1,-0.3333333333333333,1.6143297699232972
is donker van kleur,1,2,1,3,0,0,2,0,-3,3,0,2,0.9166666666666666,1.6764862244009227
is een dier,-1,0,1,3,3,1,3,3,3,-2,3,3,1.6666666666666667,1.8257418583505538
is een insect,0,3,-2,3,3,3,3,3,-2,3,3,3,1.9166666666666667,2.0207259421636907
is een soort bij,1,1,0,-3,-2,1,0,0,1,-3,-3,1,-0.5,1.7320508075688772
is een soort kever,2,1,1,-2,-2,1,2,0,-3,1,0,-3,-0.16666666666666666,1.8504708655481243
is een soort vlieg,2,1,2,-2,0,1,1,-3,2,2,0,2,0.6666666666666666,1.6696942198734437
is een soort vlinder,1,2,1,-3,-3,2,1,-3,2,-1,-2,-1,-0.3333333333333333,2.059714602177749
is eerst een rups,2,1,2,-2,0,1,1,-3,0,2,-1,0,0.25,1.6025547785276542
is geen huisdier,1,-2,-2,1,3,3,3,2,-3,3,3,3,1.25,2.3011854652449344
is gek op zoetigheid,0,1,0,0,3,3,1,0,2,1,0,2,1.0833333333333333,1.164500152881315
is giftig,3,3,3,1,-2,-1,0,-3,-3,1,1,-1,0.16666666666666666,2.2087978356535665
is groen,1,1,2,0,0,-3,1,-3,1,1,0,0,0.08333333333333333,1.5642792899510294
is groen-bruin,1,0,1,1,0,-1,1,-3,-3,1,0,-1,-0.25,1.4847711791873706
is groot,1,0,0,-2,0,-3,0,-3,3,-3,-1,1,-0.5833333333333334,1.8809249819912512
is irritant,-1,0,-3,1,-2,3,3,2,-3,3,2,3,0.6666666666666666,2.3868325657594203
is klein,1,0,0,3,3,3,2,2,3,3,2,2,2.0,1.1281521496355325
is lang,0,0,-1,-3,0,-1,-1,-3,1,-2,-1,1,-0.8333333333333334,1.3371158468430429
is langwerpig,-1,0,0,-2,0,-2,-1,0,-1,3,1,2,-0.08333333333333333,1.5050420310248864
is lelijk,-2,-1,-3,0,0,3,3,0,-3,3,2,2,0.3333333333333333,2.2696949467968492
is licht,1,1,-2,3,2,-1,2,0,2,-2,2,1,0.75,1.6583123951777
is lief,1,2,-2,-3,-3,-3,-3,-3,3,-1,-2,-2,-1.3333333333333333,2.1461734799546393
is mooi,-2,-2,-3,-2,1,-3,-3,-3,3,-3,-2,-1,-1.6666666666666667,1.8748737331221845
is niet gevaarlijk,2,2,2,0,1,3,-1,2,3,2,0,-2,1.1666666666666667,1.5859229221975182
is oorzaak van arachnofobie,-2,0,2,-3,0,-3,1,-3,2,0,1,2,-0.25,2.0056737702645644
"is rood, bruin",1,0,2,0,-3,0,-2,-3,-3,-2,-1,1,-0.8333333333333334,1.7494587907710375
is schattig,1,0,-3,-2,-3,-3,-3,-3,3,-3,0,-1,-1.4166666666666667,2.0207259421636903
is seizoensgebonden,0,2,3,0,3,1,3,1,2,3,1,2,1.75,1.1381803659589922
is smal,0,-1,0,-2,1,-1,1,0,2,3,1,2,0.5,1.4459976109624424
is sterk,1,1,-1,-2,2,-2,0,-3,3,-2,1,1,-0.08333333333333333,1.8809249819912512
is terug te vinden op planten,1,-1,2,2,2,2,2,0,-3,3,1,2,1.0833333333333333,1.6764862244009224
is traag,0,0,-1,-1,0,1,-2,0,1,-1,1,-1,-0.25,0.9653072991634227
is tweeslachtig,2,1,3,-3,1,0,0,-3,-3,-2,0,-2,-0.5,2.0670576365276494
is vies,-1,-1,-2,0,1,3,3,0,-3,3,2,2,0.5833333333333334,2.0652243256245835
is wit,1,-1,1,-3,0,-1,0,-3,-3,-3,0,-1,-1.0833333333333333,1.5642792899510294
je kan ze doden met een vliegenmepper,-1,-1,-2,-2,1,-1,1,0,3,2,2,2,0.3333333333333333,1.7232808737106582
je kunt er beten van hebben,3,3,1,1,3,3,2,0,3,3,2,3,2.25,1.0552897060221726
je vindt ze in huis,1,1,0,1,0,2,3,1,3,1,2,2,1.4166666666666667,0.996204919895622
je vindt ze vaak onder stenen,1,1,1,-1,2,2,2,0,2,3,2,1,1.3333333333333333,1.0730867399773196
kan agressief zijn,2,2,2,1,3,3,2,0,-3,3,1,3,1.5833333333333333,1.729862492345632
kan gevaarlijk zijn,2,2,1,1,3,3,3,0,3,3,1,3,2.0833333333333335,1.0836246694508316
kan giftig zijn,3,3,2,1,2,3,1,0,-3,3,1,2,1.5,1.7320508075688772
kan je vangen,-2,0,-2,1,2,3,1,0,3,3,2,2,1.0833333333333333,1.7816403745544227
kan nadelig zijn voor de oogst,1,0,1,1,1,3,3,0,-3,3,2,1,1.0833333333333333,1.6764862244009224
kan niet vliegen,1,-1,3,0,0,-1,0,-3,3,0,-1,0,0.08333333333333333,1.6764862244009224
kan overgedragen worden,1,3,2,-3,0,-1,0,0,-1,-1,1,1,0.16666666666666666,1.5859229221975182
kan plaag vormen,-1,2,3,1,3,3,1,1,2,2,2,0,1.5833333333333333,1.2401124093721454
kan snel lopen,1,0,1,-2,0,-1,2,0,3,-2,1,1,0.3333333333333333,1.497472618255253
kan soms dodelijk zijn voor mens,3,3,3,1,3,3,1,0,3,3,1,2,2.1666666666666665,1.1146408580454255
kan veel last veroorzaken,2,2,0,1,2,3,2,1,3,3,3,2,2.0,0.9534625892455924
kan ver springen,2,1,1,-1,-2,1,1,0,-2,2,0,2,0.4166666666666667,1.443375672974064
kan verschillende kleuren hebben,-1,1,1,2,1,3,1,0,3,3,1,-2,1.0833333333333333,1.5642792899510294
kan vliegen,2,1,0,1,3,3,1,0,3,-1,-1,2,1.1666666666666667,1.4668044012461756
kietelt,1,-3,-3,1,1,-3,1,0,3,0,-2,2,-0.16666666666666666,2.081665999466133
kinderen vangen deze graag,0,1,-2,0,1,1,-2,1,3,3,1,1,0.6666666666666666,1.556997888323046
komen soms voor in films,-1,-3,-3,-2,-3,-2,-1,-3,2,0,2,1,-1.0833333333333333,1.9286515936521478
komt af op licht,1,2,2,-2,2,1,2,0,-2,3,0,2,0.9166666666666666,1.6213537179739277
komt boven als het regent,1,1,1,-2,1,1,-3,0,1,-1,-2,0,-0.16666666666666666,1.4668044012461754
komt in verschillende maten en soorten voor,1,-2,2,2,3,3,3,0,2,3,3,3,1.9166666666666667,1.5642792899510294
komt overal ter wereld voor,2,2,2,1,3,3,3,2,-3,3,3,2,1.9166666666666667,1.6764862244009227
komt uit een cocon,2,2,1,1,0,1,1,0,-2,2,-2,0,0.5,1.381698559415515
komt veel voor,1,0,1,1,1,3,3,0,1,3,1,3,1.5,1.1677484162422844
komt voor bij honden en katten,1,2,2,0,1,0,-1,-3,-3,0,-2,-2,-0.4166666666666667,1.7816403745544227
komt voor in belgië,1,2,2,0,3,3,1,1,3,-3,2,3,1.5,1.7320508075688772
komt voor in de tuin,1,2,1,2,2,3,2,0,2,3,0,2,1.6666666666666667,0.9847319278346618
komt voor in warme plaatsen,1,0,2,0,3,1,1,0,1,1,2,1,1.0833333333333333,0.90033663737852
kraakt als je het dood doet,-2,-2,-2,1,2,3,1,0,1,-2,3,1,0.3333333333333333,1.9227505550564004
kruipt,2,0,0,2,2,1,1,0,2,3,2,2,1.4166666666666667,0.996204919895622
kwetsbaar,1,2,-1,1,0,2,-2,0,3,3,-2,2,0.75,1.764549903980152
leeft bij water,1,1,2,0,2,1,1,0,-2,3,2,0,0.9166666666666666,1.3113721705515067
leeft buitenshuis,1,0,1,3,2,3,2,0,3,2,1,0,1.5,1.1677484162422844
leeft door als je hem in twee snijdt,1,0,3,-3,0,1,-3,-3,-1,-3,-1,-2,-0.9166666666666666,1.97522534195852
leeft in bomen,1,1,2,-1,-1,2,1,0,-3,-1,2,2,0.4166666666666667,1.6213537179739277
leeft in de natuur,0,3,-1,3,3,3,3,1,3,3,3,2,2.1666666666666665,1.4034589305344738
leeft in een korf,1,-1,1,-3,0,1,1,0,-3,-1,0,1,-0.25,1.4847711791873706
leeft in grassen,1,1,1,1,3,3,1,1,2,3,0,1,1.5,1.0
leeft in groep,2,0,1,1,0,3,0,-3,2,2,3,1,1.0,1.651445647689541
leeft in het bos,1,1,1,1,2,3,1,1,3,3,2,2,1.75,0.8660254037844386
leeft in het donker,2,0,1,1,3,2,2,1,-2,3,2,2,1.4166666666666667,1.378954368902449
leeft in nesten,2,0,1,2,-2,-1,1,0,1,3,1,2,0.8333333333333334,1.403458930534474
leeft in onhygiënische buurten,1,2,0,1,2,1,3,0,-3,3,2,2,1.1666666666666667,1.6422453217986943
leeft in velden,1,2,1,1,-2,1,1,0,-2,3,0,1,0.5833333333333334,1.4433756729740645
leeft in warme landen,1,1,1,2,3,3,2,1,-2,3,-3,1,1.0833333333333333,1.8809249819912508
leeft in water,1,1,1,1,0,1,-2,1,2,-2,0,1,0.4166666666666667,1.2401124093721454
leeft niet lang,1,1,2,-1,0,3,0,2,3,3,1,2,1.4166666666666667,1.3113721705515067
leeft onder de grond,2,-1,3,-1,-2,2,1,0,3,3,0,2,1.0,1.7580981459830651
leeft waar het vochtig is,1,1,2,2,3,2,1,0,-3,0,2,2,1.0833333333333333,1.5642792899510294
legt eieren,1,2,2,3,1,3,1,3,2,3,2,2,2.0833333333333335,0.7929614610987591
legt neten,2,2,0,-1,1,3,1,0,-3,-2,1,2,0.5,1.7837651700316894
lente,0,2,2,1,3,1,2,1,3,3,2,1,1.75,0.9653072991634227
lijkt op een worm,2,0,1,-3,0,0,-2,-3,-3,1,-2,2,-0.5833333333333334,1.9286515936521478
maakt geen geluid,-1,-1,-1,-3,0,-1,0,-3,-1,-1,-2,-1,-1.25,0.9653072991634227
maakt geluid,2,-1,1,1,2,3,1,0,3,3,2,2,1.5833333333333333,1.2401124093721454
maakt heel vervelend geluid,-1,1,1,-2,0,3,0,-3,-3,3,2,1,0.16666666666666666,2.081665999466133
maakt honing,1,2,2,-3,-2,1,0,0,1,-1,0,1,0.16666666666666666,1.5275252316519465
maakt mierenhopen in zand/ aarde,0,1,1,-2,1,1,1,0,-2,2,-1,2,0.3333333333333333,1.3706888336846839
maakt web,2,1,3,-3,2,-2,1,-3,2,-1,-2,2,0.16666666666666666,2.2087978356535665
moeilijk te verdelgen,-1,0,0,0,2,3,2,0,0,3,1,0,0.8333333333333334,1.3371158468430429
mooie kleuren,-3,1,0,0,-3,0,-2,-3,3,-3,0,0,-0.8333333333333334,1.9462473604038073
mottenballen als remedie,-1,-2,0,-3,-1,0,-1,-3,2,2,-1,-2,-0.8333333333333334,1.6422453217986943
mugachtig beestje,2,2,0,-3,1,2,1,0,3,2,-1,3,1.0,1.7580981459830651
nachtdier,1,2,2,-1,3,2,2,0,2,3,2,2,1.6666666666666667,1.1547005383792517
neutrale geur,-1,0,1,-3,-3,0,0,0,2,3,-1,2,0.0,1.8586407545691703
niet erg geliefd bij de mens,0,-1,0,0,2,3,2,3,-3,2,2,3,1.0833333333333333,1.8809249819912512
ongedierte,-1,-2,1,1,2,3,3,2,-3,3,2,2,1.0833333333333333,2.0207259421636903
onhygiënisch,0,1,-1,-2,2,1,3,0,1,3,3,1,1.0,1.5954480704349312
onopvallend,1,2,1,0,0,0,-3,-3,-2,3,-3,-1,-0.4166666666666667,2.0207259421636903
parasiet,2,3,3,-1,2,3,1,0,-3,0,1,0,0.9166666666666666,1.8319554050414562
plant zich snel voort,1,1,2,0,1,3,2,1,-1,3,3,2,1.5,1.243163121016122
rood,1,0,1,-2,0,-1,0,-3,2,-1,0,0,-0.25,1.3568010505999362
rood met zwarte stippen,2,0,1,-3,-2,1,0,0,3,1,0,-1,0.16666666666666666,1.6422453217986943
rood of zwart,1,-2,1,0,0,0,0,-3,-3,-2,0,0,-0.6666666666666666,1.4354811251305468
slijmerig,1,1,2,-2,1,1,0,0,3,-3,-2,0,0.16666666666666666,1.7494587907710375
sommige mensen zijn er allergisch voor,0,-2,-1,-1,1,3,-1,0,2,3,-1,3,0.5,1.834021909257456
steekt,3,2,1,1,3,2,3,0,3,3,1,3,2.0833333333333335,1.0836246694508316
steekt niet,2,1,3,-3,0,-3,-1,0,3,-2,-2,-3,-0.4166666666666667,2.2746961169005466
tjirpt,2,1,-2,-3,1,-3,1,0,3,1,-1,0,0.0,1.9069251784911847
vleugels geven af,-2,-1,2,-3,0,-1,0,-3,0,0,-2,0,-0.8333333333333334,1.4668044012461754
vooral in de zomer,-1,2,1,1,2,3,1,2,-2,3,2,2,1.3333333333333333,1.4974726182552527
vooral in zuiderse landen,1,1,-1,-1,0,1,-1,-3,-3,-3,2,2,-0.4166666666666667,1.880924981991251
wekt angst op,0,1,-2,1,0,1,2,0,-3,3,3,2,0.6666666666666666,1.8257418583505538
werd vroeger in geneeskunde gebruikt,2,0,1,1,1,0,0,0,-3,2,2,-1,0.4166666666666667,1.4433756729740643
wordt cocon,2,1,1,-2,2,1,1,0,1,2,1,-2,0.6666666666666666,1.3706888336846839
wordt doodgeslagen door mensen,-1,-3,-1,1,3,3,2,0,-3,1,0,1,0.25,2.0056737702645644
wordt door sommige mensen verzameld,-2,-3,-1,-2,2,1,0,0,-3,3,0,-1,-0.5,1.8829377433825436
wordt een vlinder,2,3,1,-3,2,1,1,0,2,0,-1,1,0.75,1.6025547785276542
wordt gebruikt als aas door vissers,-1,-1,0,-3,2,3,0,0,-3,-3,-2,2,-0.5,2.0670576365276494
wordt gebruikt als voedsel voor reptielen,0,1,-1,1,2,2,2,0,-3,3,1,-2,0.5,1.7837651700316894
wordt gegeten door vogels,2,2,2,2,2,3,2,1,-3,3,1,2,1.5833333333333333,1.5642792899510296
wordt opgegeten door andere dieren,1,1,-2,2,1,3,3,1,-2,3,2,2,1.25,1.712255291076124
wordt soms door mensen gegeten,2,3,-2,1,2,0,2,0,-2,3,3,-2,0.8333333333333334,1.9924098397912438
wordt verdelgd,1,-3,-2,1,3,3,3,0,2,3,2,3,1.3333333333333333,2.0597146021777486
ze communiceren met elkaar,2,2,3,-1,1,0,1,0,3,2,-2,-1,0.8333333333333334,1.6422453217986943
zeldzaam,1,3,2,-2,1,-3,-3,-3,-3,-3,-1,-3,-1.1666666666666667,2.2896340848319507
zes poten,2,-3,-2,0,0,3,0,3,-2,3,2,2,0.6666666666666666,2.1461734799546393
ziet er slakachtig uit,2,1,0,-3,-2,1,-2,0,-2,-3,-1,-2,-0.9166666666666666,1.6764862244009227
zit in het haar,1,2,1,-3,0,2,0,-3,2,-3,-1,0,-0.16666666666666666,1.9462473604038075
zit in kleren,1,1,0,-3,0,-1,0,-3,-3,2,-1,-1,-0.6666666666666666,1.6696942198734437
zit op bloemen,2,1,2,1,2,3,1,0,3,2,0,2,1.5833333333333333,0.9962049198956219
zit op fruit,0,1,1,-1,1,1,1,0,3,2,1,2,1.0,1.044465935734187
zit vaak onder stuk hout,1,1,2,0,0,2,2,0,1,-1,2,2,1.0,1.044465935734187
zit veel op honden,2,2,1,-2,0,0,1,0,-3,-1,1,1,0.16666666666666666,1.5275252316519465
zoemt,0,1,0,-1,3,3,1,0,2,3,2,3,1.4166666666666667,1.4433756729740643
zorgt voor jeuk,1,2,1,1,2,3,2,0,-2,3,1,3,1.4166666666666667,1.4433756729740643
zuigt bloed,3,3,3,-1,2,1,2,0,2,1,-1,3,1.5,1.5075567228888183
zwart,1,0,1,1,0,1,2,0,2,3,0,2,1.0833333333333333,0.996204919895622
