exemplar,bathing suit,beanie,belt,blouse,boots,bra,cap,coat,dress,dungarees,hat,jeans,mittens,panties,pants,pullover,pyjamas,scarf,shirt,shoes,shorts,skirt,socks,suit,sweater,t-shirt,tie,top,tracksuit
pants,0.21739130434782608,0.23958333333333334,0.39791666666666664,0.3625,0.24583333333333335,0.19375,0.19583333333333333,0.25,0.31875,0.5260869565217392,0.23125,0.7270833333333333,0.17391304347826086,0.33695652173913043,1.0,0.25652173913043474,0.4125,0.2217391304347826,0.3770833333333333,0.3130434782608696,0.5891304347826087,0.4104166666666667,0.2608695652173913,0.4895833333333333,0.3,0.25217391304347825,0.26458333333333334,0.3152173913043478,0.6083333333333333
pullover,0.5391304347826087,0.34782608695652173,0.23695652173913043,0.5,0.2391304347826087,0.2630434782608696,0.1782608695652174,0.42826086956521736,0.26956521739130435,0.22391304347826088,0.1934782608695652,0.30869565217391304,0.5239130434782608,0.20434782608695654,0.25652173913043474,1.0,0.2717391304347826,0.2891304347826087,0.4695652173913044,0.2630434782608696,0.2217391304347826,0.2739130434782609,0.21304347826086958,0.28260869565217395,0.65,0.21304347826086958,0.2108695652173913,0.5304347826086956,0.3760869565217391
pyjamas,0.20434782608695654,0.275,0.14166666666666666,0.37916666666666665,0.1875,0.2625,0.15208333333333332,0.25416666666666665,0.3458333333333333,0.33043478260869563,0.17916666666666667,0.23541666666666666,0.1826086956521739,0.3173913043478261,0.4125,0.2717391304347826,1.0,0.14130434782608697,0.41875,0.14347826086956522,0.358695652173913,0.19583333333333333,0.23043478260869565,0.3458333333333333,0.26956521739130435,0.42608695652173917,0.19583333333333333,0.341304347826087,0.4458333333333333
scarf,0.16086956521739132,0.4521739130434782,0.2717391304347826,0.21739130434782608,0.2347826086956522,0.21304347826086958,0.2782608695652174,0.4608695652173913,0.2260869565217391,0.25,0.30434782608695654,0.2108695652173913,0.46521739130434786,0.18478260869565216,0.2217391304347826,0.2891304347826087,0.14130434782608697,1.0,0.16521739130434782,0.2260869565217391,0.24782608695652172,0.19782608695652174,0.23043478260869565,0.2217391304347826,0.2782608695652174,0.2152173913043478,0.43478260869565216,0.1673913043478261,0.2717391304347826
shirt,0.20434782608695654,0.24375,0.25,0.6895833333333333,0.17291666666666666,0.18125,0.19791666666666669,0.3729166666666667,0.26458333333333334,0.25,0.2875,0.30833333333333335,0.21304347826086958,0.2673913043478261,0.3770833333333333,0.4695652173913044,0.41875,0.16521739130434782,1.0,0.22391304347826088,0.2608695652173913,0.22916666666666666,0.21304347826086958,0.4979166666666667,0.41956521739130437,0.4695652173913044,0.3875,0.3978260869565217,0.22708333333333336
shoes,0.1673913043478261,0.1934782608695652,0.2391304347826087,0.17173913043478262,0.5826086956521739,0.12608695652173912,0.1934782608695652,0.24782608695652172,0.2108695652173913,0.2717391304347826,0.2652173913043478,0.22826086956521738,0.24782608695652172,0.16521739130434782,0.3130434782608696,0.2630434782608696,0.14347826086956522,0.2260869565217391,0.22391304347826088,1.0,0.24782608695652172,0.2108695652173913,0.49782608695652175,0.3239130434782609,0.2152173913043478,0.19130434782608696,0.16304347826086957,0.1956521739130435,0.35434782608695653
shorts,0.2630434782608696,0.1826086956521739,0.2608695652173913,0.2630434782608696,0.18043478260869567,0.21304347826086958,0.25434782608695655,0.1956521739130435,0.3239130434782609,0.4413043478260869,0.23043478260869565,0.48478260869565215,0.24347826086956523,0.4304347826086956,0.5891304347826087,0.2217391304347826,0.358695652173913,0.24782608695652172,0.2608695652173913,0.24782608695652172,1.0,0.3717391304347826,0.22391304347826088,0.20217391304347826,0.2782608695652174,0.3826086956521739,0.18043478260869567,0.4,0.4108695652173913
skirt,0.23260869565217393,0.17083333333333334,0.25833333333333336,0.24375,0.14791666666666667,0.23541666666666666,0.23541666666666666,0.19166666666666668,0.5354166666666667,0.2152173913043478,0.21666666666666665,0.33125,0.1782608695652174,0.2782608695652174,0.4104166666666667,0.2739130434782609,0.19583333333333333,0.19782608695652174,0.22916666666666666,0.2108695652173913,0.3717391304347826,1.0,0.2608695652173913,0.23541666666666666,0.25869565217391305,0.32173913043478264,0.15833333333333333,0.3804347826086957,0.175
socks,0.14782608695652172,0.2108695652173913,0.17173913043478262,0.2,0.3630434782608696,0.2717391304347826,0.18043478260869567,0.20869565217391303,0.1565217391304348,0.2652173913043478,0.2347826086956522,0.2739130434782609,0.2847826086956522,0.3347826086956522,0.2608695652173913,0.21304347826086958,0.23043478260869565,0.23043478260869565,0.21304347826086958,0.49782608695652175,0.22391304347826088,0.2608695652173913,1.0,0.29565217391304344,0.20869565217391303,0.14782608695652172,0.25652173913043474,0.1826086956521739,0.3021739130434783
suit,0.2673913043478261,0.1625,0.35625,0.4,0.23958333333333334,0.19375,0.15625,0.3875,0.4375,0.2608695652173913,0.27708333333333335,0.19791666666666669,0.16956521739130434,0.16304347826086957,0.4895833333333333,0.28260869565217395,0.3458333333333333,0.2217391304347826,0.4979166666666667,0.3239130434782609,0.20217391304347826,0.23541666666666666,0.29565217391304344,1.0,0.24130434782608695,0.25434782608695655,0.4895833333333333,0.2217391304347826,0.27708333333333335
sweater,0.1891304347826087,0.21956521739130436,0.1934782608695652,0.4695652173913044,0.21739130434782608,0.23043478260869565,0.2217391304347826,0.33695652173913043,0.2739130434782609,0.2760869565217391,0.2108695652173913,0.3108695652173913,0.25,0.21304347826086958,0.3,0.65,0.26956521739130435,0.2782608695652174,0.41956521739130437,0.2152173913043478,0.2782608695652174,0.25869565217391305,0.20869565217391303,0.24130434782608695,1.0,0.43478260869565216,0.1891304347826087,0.3739130434782609,0.4043478260869565
t-shirt,0.28043478260869564,0.23695652173913043,0.2673913043478261,0.4717391304347826,0.15434782608695652,0.2847826086956522,0.21304347826086958,0.3652173913043478,0.24347826086956523,0.3173913043478261,0.1826086956521739,0.3108695652173913,0.15217391304347827,0.20652173913043476,0.25217391304347825,0.21304347826086958,0.42608695652173917,0.2152173913043478,0.4695652173913044,0.19130434782608696,0.3826086956521739,0.32173913043478264,0.14782608695652172,0.25434782608695655,0.43478260869565216,1.0,0.21304347826086958,0.13695652173913045,0.3978260869565217
tie,0.14782608695652172,0.17708333333333331,0.33333333333333337,0.24583333333333335,0.22291666666666665,0.21666666666666665,0.21875,0.23541666666666666,0.1375,0.1673913043478261,0.28125,0.22291666666666665,0.1934782608695652,0.21739130434782608,0.26458333333333334,0.2108695652173913,0.19583333333333333,0.43478260869565216,0.3875,0.16304347826086957,0.18043478260869567,0.15833333333333333,0.25652173913043474,0.4895833333333333,0.1891304347826087,0.21304347826086958,1.0,0.14565217391304347,0.13125
top,0.341304347826087,0.15,0.1826086956521739,0.4913043478260869,0.1782608695652174,0.45869565217391306,0.18695652173913044,0.25652173913043474,0.3695652173913043,0.25434782608695655,0.14565217391304347,0.35,0.23695652173913043,0.22391304347826088,0.3152173913043478,0.5304347826086956,0.341304347826087,0.1673913043478261,0.3978260869565217,0.1956521739130435,0.4,0.3804347826086957,0.1826086956521739,0.2217391304347826,0.3739130434782609,0.13695652173913045,0.14565217391304347,1.0,0.3239130434782609
tracksuit,0.24782608695652172,0.19791666666666669,0.14375,0.2875,0.16875,0.19166666666666668,0.22083333333333335,0.30416666666666664,0.23333333333333334,0.3282608695652174,0.13958333333333334,0.4020833333333333,0.17391304347826086,0.1934782608695652,0.6083333333333333,0.3760869565217391,0.4458333333333333,0.2717391304347826,0.22708333333333336,0.35434782608695653,0.4108695652173913,0.175,0.3021739130434783,0.27708333333333335,0.4043478260869565,0.3978260869565217,0.13125,0.3239130434782609,1.0
