exemplar,accordion,bagpipe,banjo,bass guitar,bassoon,cello,clarinet,cymbals,double bass,drum,drum set,flute,guitar,harmonica,harp,harpsichord,organ,pan flute,piano,recorder,saxophone,synthesizer,tambourine,triangle,trombone,trumpet,violin
drum set,0.315625,0.271875,0.321875,0.38125,0.2576923076923077,0.28125,0.26785714285714285,0.6125,0.275,0.7916666666666667,1.0,0.24375,0.33571428571428574,0.275,0.2571428571428572,0.3625,0.2833333333333333,0.30416666666666664,0.31666666666666665,0.30357142857142855,0.2875,0.36666666666666664,0.6333333333333333,0.4875,0.35,0.3,0.26666666666666666
flute,0.3375,0.409375,0.271875,0.284375,0.5576923076923077,0.315625,0.6642857142857144,0.25625,0.31875,0.30416666666666664,0.24375,1.0,0.2928571428571428,0.5416666666666667,0.3,0.3375,0.3875,0.7041666666666667,0.37916666666666665,0.7928571428571429,0.5,0.3,0.275,0.29583333333333334,0.5875,0.4833333333333333,0.32083333333333336
guitar,0.3678571428571428,0.32857142857142857,0.8178571428571428,0.8928571428571429,0.2576923076923077,0.5214285714285715,0.32142857142857145,0.3,0.5857142857142856,0.29166666666666663,0.33571428571428574,0.2928571428571428,1.0,0.2833333333333333,0.4928571428571429,0.375,0.2833333333333333,0.2625,0.375,0.30714285714285716,0.35416666666666663,0.35,0.3875,0.30833333333333335,0.3375,0.3,0.5708333333333333
harmonica,0.5083333333333333,0.4625,0.35416666666666663,0.325,0.4166666666666667,0.2833333333333333,0.4083333333333333,0.31666666666666665,0.3125,0.29583333333333334,0.275,0.5416666666666667,0.2833333333333333,1.0,0.30833333333333335,0.30833333333333335,0.4625,0.6375,0.2791666666666667,0.4916666666666667,0.4833333333333333,0.35833333333333334,0.4208333333333333,0.38333333333333336,0.4833333333333333,0.4916666666666667,0.2875
harp,0.37142857142857144,0.2928571428571428,0.4642857142857143,0.46785714285714286,0.3230769230769231,0.5607142857142857,0.3464285714285714,0.33571428571428574,0.4928571428571429,0.3,0.2571428571428572,0.3,0.4928571428571429,0.30833333333333335,1.0,0.5291666666666667,0.35833333333333334,0.3375,0.4583333333333333,0.3464285714285714,0.32916666666666666,0.33333333333333337,0.3125,0.35416666666666663,0.3,0.2875,0.4916666666666667
harpsichord,0.4458333333333333,0.325,0.30833333333333335,0.3625,0.2875,0.4083333333333333,0.3,0.35833333333333334,0.39166666666666666,0.35,0.3625,0.3375,0.375,0.30833333333333335,0.5291666666666667,1.0,0.5625,0.33333333333333337,0.8208333333333334,0.29583333333333334,0.31666666666666665,0.5916666666666667,0.35833333333333334,0.325,0.3416666666666667,0.31666666666666665,0.4375
organ,0.5458333333333333,0.4791666666666667,0.30833333333333335,0.29166666666666663,0.4166666666666667,0.30416666666666664,0.37916666666666665,0.2875,0.31666666666666665,0.2833333333333333,0.2833333333333333,0.3875,0.2833333333333333,0.4625,0.35833333333333334,0.5625,1.0,0.425,0.6958333333333333,0.4041666666666667,0.39583333333333337,0.725,0.2791666666666667,0.26666666666666666,0.36666666666666664,0.4083333333333333,0.30416666666666664
pan flute,0.4083333333333333,0.375,0.4041666666666667,0.29166666666666663,0.5041666666666667,0.325,0.5375,0.29166666666666663,0.2875,0.29166666666666663,0.30416666666666664,0.7041666666666667,0.2625,0.6375,0.3375,0.33333333333333337,0.425,1.0,0.2791666666666667,0.7833333333333333,0.5416666666666667,0.29166666666666663,0.31666666666666665,0.33333333333333337,0.5125,0.5,0.3
piano,0.4166666666666667,0.33333333333333337,0.31666666666666665,0.33333333333333337,0.3,0.36666666666666664,0.325,0.25416666666666665,0.3416666666666667,0.35833333333333334,0.31666666666666665,0.37916666666666665,0.375,0.2791666666666667,0.4583333333333333,0.8208333333333334,0.6958333333333333,0.2791666666666667,1.0,0.37083333333333335,0.32083333333333336,0.8291666666666666,0.2875,0.30833333333333335,0.3,0.29166666666666663,0.32916666666666666
recorder,0.375,0.46785714285714286,0.32857142857142857,0.2785714285714286,0.7038461538461538,0.3678571428571428,0.6821428571428572,0.26071428571428573,0.2928571428571428,0.30833333333333335,0.30357142857142855,0.7928571428571429,0.30714285714285716,0.4916666666666667,0.3464285714285714,0.29583333333333334,0.4041666666666667,0.7833333333333333,0.37083333333333335,1.0,0.55,0.3125,0.3375,0.325,0.5458333333333333,0.6291666666666667,0.30416666666666664
saxophone,0.525,0.4416666666666667,0.32083333333333336,0.36666666666666664,0.6625,0.29166666666666663,0.6666666666666667,0.30416666666666664,0.33333333333333337,0.33333333333333337,0.2875,0.5,0.35416666666666663,0.4833333333333333,0.32916666666666666,0.31666666666666665,0.39583333333333337,0.5416666666666667,0.32083333333333336,0.55,1.0,0.35,0.3375,0.29583333333333334,0.6625,0.725,0.325
synthesizer,0.4291666666666667,0.30416666666666664,0.27083333333333337,0.33333333333333337,0.30416666666666664,0.3125,0.2833333333333333,0.3375,0.3,0.30833333333333335,0.36666666666666664,0.3,0.35,0.35833333333333334,0.33333333333333337,0.5916666666666667,0.725,0.29166666666666663,0.8291666666666666,0.3125,0.35,1.0,0.3125,0.2833333333333333,0.3416666666666667,0.2875,0.275
tambourine,0.35833333333333334,0.3458333333333333,0.4458333333333333,0.3375,0.3,0.30416666666666664,0.35833333333333334,0.6791666666666667,0.31666666666666665,0.6208333333333333,0.6333333333333333,0.275,0.3875,0.4208333333333333,0.3125,0.35833333333333334,0.2791666666666667,0.31666666666666665,0.2875,0.3375,0.3375,0.3125,1.0,0.5125,0.2833333333333333,0.325,0.2625
triangle,0.3125,0.26666666666666666,0.29583333333333334,0.27083333333333337,0.2791666666666667,0.30833333333333335,0.30833333333333335,0.5708333333333333,0.30416666666666664,0.4833333333333333,0.4875,0.29583333333333334,0.30833333333333335,0.38333333333333336,0.35416666666666663,0.325,0.26666666666666666,0.33333333333333337,0.30833333333333335,0.325,0.29583333333333334,0.2833333333333333,0.5125,1.0,0.29166666666666663,0.29166666666666663,0.2791666666666667
trombone,0.37083333333333335,0.45,0.2625,0.3416666666666667,0.5791666666666667,0.29583333333333334,0.6083333333333333,0.32083333333333336,0.3375,0.3125,0.35,0.5875,0.3375,0.4833333333333333,0.3,0.3416666666666667,0.36666666666666664,0.5125,0.3,0.5458333333333333,0.6625,0.3416666666666667,0.2833333333333333,0.29166666666666663,1.0,0.825,0.33333333333333337
trumpet,0.37916666666666665,0.4333333333333333,0.29583333333333334,0.33333333333333337,0.6125,0.32083333333333336,0.6541666666666667,0.2875,0.35416666666666663,0.32083333333333336,0.3,0.4833333333333333,0.3,0.4916666666666667,0.2875,0.31666666666666665,0.4083333333333333,0.5,0.29166666666666663,0.6291666666666667,0.725,0.2875,0.325,0.29166666666666663,0.825,1.0,0.32916666666666666
violin,0.30833333333333335,0.3125,0.5125,0.5375,0.35416666666666663,0.7791666666666667,0.33333333333333337,0.25833333333333336,0.6375,0.3,0.26666666666666666,0.32083333333333336,0.5708333333333333,0.2875,0.4916666666666667,0.4375,0.30416666666666664,0.3,0.32916666666666666,0.30416666666666664,0.325,0.275,0.2625,0.2791666666666667,0.33333333333333337,0.32916666666666666,1.0
