feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
gebruikt in de middeleeuwen,0,-3,1,-2,0,-3,-1,2,0,-3,1,0,-0.6666666666666666,1.7232808737106582
gebruikt in de mis,-3,-3,2,0,-2,-2,-2,1,-2,-3,-2,1,-1.25,1.764549903980152
gebruikt om iets aan te kondigen,0,-3,0,-2,-1,-1,-2,0,0,0,-2,1,-0.8333333333333334,1.1934162828797101
geeft een lelijk geluid,-2,-3,-2,-3,1,-1,-2,-3,0,2,-2,-2,-1.4166666666666667,1.621353717973928
geeft het ritme aan,2,-1,1,1,1,2,3,1,2,1,1,2,1.3333333333333333,0.9847319278346618
geeft één enkele klank,1,1,-2,-2,2,0,-2,1,0,2,-3,0,-0.16666666666666666,1.6966991126265962
gemaakt uit hout,0,-3,1,2,0,-1,0,2,2,-2,1,2,0.3333333333333333,1.669694219873444
gemaakt uit metaal,-3,-3,1,1,-2,-2,0,2,0,0,1,1,-0.3333333333333333,1.7232808737106584
geruit,-3,-3,-3,-3,-2,-3,0,-2,0,-3,-3,-1,-2.1666666666666665,1.1934162828797101
hangt aan een koordje,0,-3,-2,-3,0,-3,0,1,0,-3,-1,0,-1.1666666666666667,1.5275252316519468
heb je veel adem voor nodig,1,-3,0,0,1,-1,1,1,0,1,0,1,0.16666666666666666,1.1934162828797101
heb je veel oefening voor nodig,3,-2,3,2,1,2,3,3,2,3,3,1,2.0,1.4770978917519928
heeft Belgische uitvinder,-2,-3,-2,-3,-3,-2,0,3,1,-3,0,-2,-1.3333333333333333,1.9227505550564006
heeft belletjes rondom,-2,-3,-2,-3,0,1,-2,0,-1,-3,-2,1,-1.3333333333333333,1.497472618255253
heeft een complexe vorm,1,-2,3,0,-1,-2,1,1,0,0,2,-1,0.16666666666666666,1.5275252316519465
heeft een diepe klank,2,2,1,1,2,2,2,3,2,0,1,2,1.6666666666666667,0.778498944161523
heeft een dof geluid,1,-2,0,-1,0,1,-1,-2,0,0,1,-1,-0.3333333333333333,1.0730867399773196
heeft een hals,0,-3,0,-1,-2,-1,0,0,0,-3,0,1,-0.75,1.2880570286640687
heeft een handvat,0,-3,-1,-1,-2,-2,1,2,0,-3,1,0,-0.6666666666666666,1.6143297699232972
heeft een klankbeker,0,2,0,0,2,0,0,0,0,-2,1,1,0.3333333333333333,1.0730867399773196
heeft een klankkast,2,3,3,2,1,1,1,0,2,2,2,1,1.6666666666666667,0.8876253645985945
heeft een klavier,1,-2,0,-1,2,1,0,2,2,-3,0,1,0.25,1.6025547785276542
heeft een klep,0,0,1,-1,1,-2,0,2,0,-3,0,0,-0.16666666666666666,1.337115846843043
heeft een luchtzak,-1,-3,-3,-3,1,-2,-1,0,0,-3,-1,1,-1.25,1.5447859516333116
heeft een mondstuk,2,2,-1,0,1,1,1,2,1,-3,2,1,0.75,1.4847711791873706
heeft een mooi geluid,2,0,2,2,2,3,3,3,2,3,2,2,2.1666666666666665,0.8348471099367218
heeft een riem om het te dragen,1,-3,-2,-3,1,-3,0,2,-1,-3,0,0,-0.9166666666666666,1.8319554050414564
heeft een rietje,0,-3,-2,-1,1,-1,0,2,1,-3,1,1,-0.3333333333333333,1.6696942198734437
heeft een schelle klank,1,1,1,0,1,1,2,1,1,0,3,1,1.0833333333333333,0.7929614610987591
heeft een warme klank,0,0,0,1,1,2,2,2,1,0,1,1,0.9166666666666666,0.7929614610987592
heeft een zacht geluid,1,0,0,0,0,1,2,0,1,0,1,-1,0.4166666666666667,0.7929614610987591
heeft gaatjes,2,-3,0,0,1,-2,0,0,0,2,1,1,0.16666666666666666,1.4668044012461754
heeft pedalen,0,-3,-1,-2,0,-2,0,2,2,-3,0,1,-0.5,1.7320508075688772
heeft pijpen,0,-3,-2,-3,0,-2,0,0,1,-3,0,1,-0.9166666666666666,1.5642792899510296
heeft snaren,1,3,0,1,2,0,1,1,1,-3,1,1,0.75,1.4222261679238197
heeft stemsleutels,0,3,1,1,2,1,1,0,2,0,2,1,1.1666666666666667,0.9374368665610922
heeft toetsen,2,-3,0,-1,2,1,0,1,2,-2,1,2,0.4166666666666667,1.6764862244009227
heeft trommels,0,-1,-3,-3,2,0,-1,2,-1,-2,0,0,-0.5833333333333334,1.6213537179739277
heeft twee klavieren,0,0,0,-3,2,-2,-2,1,0,-3,-2,1,-0.6666666666666666,1.669694219873444
heeft veel knopjes,0,-3,-2,-2,-2,-2,0,0,0,-2,0,0,-1.0833333333333333,1.164500152881315
heeft vleugels,2,1,-2,-3,1,-2,1,1,3,-3,1,1,0.08333333333333333,2.0207259421636903
heeft witte en zwarte toetsen,2,-3,0,-1,1,-1,-2,2,3,-3,0,-2,-0.3333333333333333,2.015094553763188
heeft witte toetsen,1,-3,0,-3,2,-2,0,3,-1,-3,1,1,-0.3333333333333333,2.059714602177749
heeft zwarte toetsen,0,-3,0,-2,1,-2,-1,2,0,-3,0,1,-0.5833333333333334,1.6213537179739277
heldere klank,1,1,0,1,1,2,2,2,1,0,1,2,1.1666666666666667,0.7177405625652734
het weegt niet veel,-1,-3,1,0,-1,-2,-1,1,0,-3,0,-1,-0.8333333333333334,1.337115846843043
is Mexicaans,0,-3,-3,-3,0,-2,-1,-1,1,-3,0,1,-1.1666666666666667,1.5859229221975182
is bespeelbaar,2,3,3,3,1,3,1,3,2,3,3,3,2.5,0.7977240352174656
is bruin,-2,-3,1,1,2,-3,0,3,0,-2,0,-2,-0.4166666666666667,1.97522534195852
is cilindervormig,0,-3,-2,-2,-1,-2,0,1,0,-3,0,0,-1.0,1.348399724926484
is driehoekig,0,-3,-3,-3,-1,-1,0,-1,0,-3,0,1,-1.1666666666666667,1.4668044012461756
is duur,2,-3,3,1,-3,-2,1,0,2,2,2,0,0.4166666666666667,2.0652243256245835
is een blaasinstrument,1,3,0,1,3,1,0,1,1,-2,3,1,1.0833333333333333,1.4433756729740643
is een deel van een drumstel,-1,2,-2,-3,2,1,-1,2,0,-3,0,0,-0.25,1.815338686155987
is een deel van percussie/slagwerk,1,1,0,0,2,1,0,2,1,0,2,1,0.9166666666666666,0.7929614610987591
is een deel van vioolfamilie,1,2,0,-1,2,0,0,1,1,-3,0,2,0.4166666666666667,1.4433756729740643
is een fluitinstrument,0,3,0,0,3,1,0,1,0,-3,1,1,0.5833333333333334,1.5642792899510294
is een houtblazer,0,3,0,0,3,1,0,0,0,0,1,1,0.75,1.1381803659589922
is een instrument van de Griekse god Pan,0,2,-3,-3,0,-2,0,2,0,-3,1,1,-0.4166666666666667,1.8809249819912508
is een klassiek instrument,2,3,1,1,3,1,2,3,1,1,2,1,1.75,0.8660254037844386
is een koperblazer,0,3,0,-1,3,1,-1,1,1,-3,1,1,0.5,1.6787441193290353
is een moeilijk instrument,2,3,0,-2,3,-2,1,1,2,1,2,0,0.9166666666666666,1.6764862244009224
is een muziekinstrument,3,3,3,3,3,3,3,3,1,3,3,3,2.8333333333333335,0.5773502691896257
is een oud instrument,2,3,1,-2,3,-1,0,1,2,0,0,0,0.75,1.5447859516333116
is een populair instrument,2,-2,0,-1,3,2,1,2,0,-2,1,2,0.6666666666666666,1.6696942198734437
is een slaginstrument,1,3,0,1,3,1,0,2,-1,-3,1,1,0.75,1.6583123951777
is een snaarinstrument,3,3,0,0,3,1,1,2,1,0,2,1,1.4166666666666667,1.1645001528813148
is een soort piano,1,2,0,-2,2,-2,1,1,1,-3,0,1,0.16666666666666666,1.6422453217986939
is een soort viool,1,2,0,-1,3,-2,0,2,1,-3,0,1,0.3333333333333333,1.7232808737106584
is een strijkinstrument,1,3,0,0,3,-1,0,2,2,-3,1,1,0.75,1.712255291076124
is een vaste factor in een band,3,-1,3,-2,1,3,1,1,1,0,3,2,1.25,1.6583123951777
is een voorloper van piano,1,3,0,-3,3,-2,0,2,0,-3,0,1,0.16666666666666666,2.0375267241229382
is eenvoudig te bespelen,-1,1,-1,0,2,-2,1,-3,1,1,-2,0,-0.25,1.5447859516333116
is familie van de gitaar,2,2,1,-2,3,2,0,1,1,-3,1,1,0.75,1.712255291076124
is gemaakt van bamboe,0,-3,-3,-3,1,-2,1,1,0,-3,0,-1,-1.0,1.7056057308448835
is glad,-3,-3,3,-2,-1,-2,-1,2,1,0,-2,2,-0.5,2.0670576365276494
is goedkoop,0,-3,-3,0,-2,-3,-1,-3,1,-3,-2,-1,-1.6666666666666667,1.4354811251305468
is goudkleurig,-3,-3,1,-1,-3,-2,1,1,0,-3,0,-2,-1.1666666666666667,1.6966991126265962
is groot,-2,-3,0,0,-2,-2,0,1,1,0,0,-2,-0.75,1.3568010505999362
is handig te vervoeren,-2,-3,0,0,-2,-3,-2,0,-1,-3,0,0,-1.3333333333333333,1.3026778945578592
is hard,0,-2,3,-1,-1,1,2,2,0,0,2,-1,0.4166666666666667,1.5642792899510294
is hol,0,-2,2,1,-1,-2,1,0,0,0,0,0,-0.08333333333333333,1.1645001528813153
is klein,-2,-3,0,-1,-1,-3,-1,2,1,0,2,-1,-0.5833333333333334,1.6764862244009227
is lang,-3,-3,-2,-2,2,-2,0,1,1,-3,0,-1,-1.0,1.7580981459830651
is langwerpig,-2,-3,-2,-3,-2,-1,0,1,0,-3,0,-1,-1.3333333333333333,1.3706888336846839
is log,0,-3,-1,-1,-1,-3,-1,2,1,-3,1,0,-0.75,1.6583123951777
is luid,2,1,2,2,1,1,2,2,1,0,2,1,1.4166666666666667,0.6685579234215214
is melodieus,3,3,3,3,2,3,3,2,2,3,2,2,2.5833333333333335,0.5149286505444373
is mooi,2,-3,2,2,-1,-2,2,1,1,2,3,-1,0.6666666666666666,1.9227505550564006
is ontspannend,3,0,3,2,-2,2,3,3,2,3,3,2,2.0,1.5374122295716148
is rechthoekig,-3,-3,-3,-2,-2,-3,-1,1,1,-3,0,-1,-1.5833333333333333,1.5642792899510294
is rond,-3,-3,0,-3,-2,-2,0,0,0,-3,0,-1,-1.4166666666666667,1.3789543689024488
is sierlijk,2,-2,3,2,-2,1,2,1,0,0,2,-1,0.6666666666666666,1.6696942198734437
is te koop in een muziekwinkel,3,1,3,2,1,2,2,3,2,3,3,2,2.25,0.7537783614444091
is van ijzer,-2,-3,1,-1,-1,-2,0,0,0,-2,1,1,-0.6666666666666666,1.3706888336846839
is van koper,0,-3,1,0,0,0,0,0,1,-2,1,1,-0.08333333333333333,1.2401124093721454
is voor stoere kerels,-2,-2,-3,-3,-2,-2,0,1,0,-3,-3,-1,-1.6666666666666667,1.3706888336846839
is vrij onbekend,0,-3,-3,-2,-3,-2,0,-3,1,-3,-3,-1,-1.8333333333333333,1.4668044012461754
is wit en zwart,1,-3,0,-2,-2,-2,-1,2,2,-3,0,-2,-0.8333333333333334,1.80067327475704
is zeldzaam,1,-3,-3,-2,-2,-3,-1,2,1,-2,-3,0,-1.25,1.815338686155987
is zilverkleurig,1,-3,1,-3,-2,-2,0,0,0,-3,-2,1,-1.0,1.651445647689541
is zuiders,0,-2,-2,-3,-2,-2,2,1,1,-3,0,0,-0.8333333333333334,1.696699112626596
is zwaar,1,-3,0,-1,-1,-2,0,2,1,-1,1,-1,-0.3333333333333333,1.4354811251305468
is zwart,0,-3,0,-2,-3,-2,-2,2,0,-3,0,-2,-1.25,1.6025547785276542
je kan er liedjes op spelen,3,2,3,3,2,3,3,0,2,1,3,3,2.3333333333333335,0.9847319278346619
je kan er verschillende noten mee spelen,2,2,3,3,3,3,3,3,2,0,3,2,2.4166666666666665,0.90033663737852
je kan het leren in een muziekschool,2,2,3,2,2,3,2,3,0,3,3,3,2.3333333333333335,0.8876253645985945
je moet er noten voor kunnen lezen,1,2,3,3,2,1,1,3,3,-3,1,2,1.5833333333333333,1.6764862244009227
je moet erop blazen,1,-1,0,0,1,-2,-2,1,0,-3,0,2,-0.25,1.4847711791873706
je moet goede longen hebben,1,-1,1,0,1,-2,1,0,1,-1,2,1,0.3333333333333333,1.1547005383792517
je moet partituren lezen,1,2,3,2,2,1,1,2,2,0,2,2,1.6666666666666667,0.7784989441615229
kan akoestisch zijn,2,1,0,2,2,3,1,3,1,2,2,2,1.75,0.8660254037844386
kan cimbalen hebben,1,3,-1,-3,1,0,-1,3,-1,-3,0,1,0.0,1.954016841836789
kan elektronisch zijn,2,1,3,2,1,3,1,2,2,3,2,2,2.0,0.7385489458759964
kan je (open)trekken en (dicht)duwen,1,-1,0,-3,1,-2,0,2,1,-3,2,1,-0.08333333333333333,1.781640374554423
kan je op spelen,3,2,3,3,1,3,3,2,2,3,3,3,2.5833333333333335,0.6685579234215214
kan op getokkeld worden,2,2,0,-1,1,-2,-1,1,1,-1,1,1,0.3333333333333333,1.3026778945578592
kan vals klinken,-1,1,3,2,2,2,2,2,1,3,3,2,1.8333333333333333,1.1146408580454257
kan verbonden zijn aan een versterker,2,1,3,0,0,2,2,2,1,-2,2,2,1.25,1.3568010505999362
kan verschillende instrumenten nadoen,-2,-1,0,-3,2,0,0,3,1,-2,1,0,-0.08333333333333333,1.729862492345632
kan verschillende tonen tegelijk voortbrengen,2,2,2,1,2,2,2,2,2,-2,2,0,1.4166666666666667,1.2401124093721454
klassieke muziek,3,2,2,2,0,1,2,2,2,1,2,1,1.6666666666666667,0.7784989441615229
klinkt fel,1,1,0,1,0,1,1,1,0,0,1,1,0.6666666666666666,0.49236596391733095
klinkt laag,1,0,0,1,2,1,2,2,1,0,2,1,1.0833333333333333,0.7929614610987591
klinkt nasaal,1,0,-2,0,1,-2,0,0,1,0,1,1,0.08333333333333333,1.0836246694508318
komt uit Schotland,1,-3,-2,-3,-1,-3,-1,1,-2,-3,-2,1,-1.4166666666666667,1.6213537179739277
komt voor in een fanfare,2,1,3,-1,1,1,1,1,1,2,3,2,1.4166666666666667,1.0836246694508316
komt voor in een koor,1,0,2,-1,2,1,-3,0,-1,0,1,1,0.25,1.4222261679238197
komt voor in een orkest,3,0,3,2,2,3,2,1,1,2,3,2,2.0,0.9534625892455924
komt voor in indianencultuur,0,-3,1,-3,0,-3,0,1,1,-3,0,1,-0.6666666666666666,1.775250729197189
komt voor in veel (muziek)groepjes,3,1,3,1,1,3,1,1,1,0,3,2,1.6666666666666667,1.0730867399773196
lijkt op piano,2,-3,0,-2,3,-1,-2,0,2,-3,0,2,-0.16666666666666666,2.0816659994661326
maakt basgeluiden,1,2,0,0,2,3,1,2,1,1,0,3,1.3333333333333333,1.0730867399773196
maakt een apart geluid,2,1,1,0,1,2,2,1,1,3,1,1,1.3333333333333333,0.7784989441615229
maakt een scherp geluid,1,-3,0,0,0,2,1,0,0,0,1,0,0.16666666666666666,1.1934162828797104
maakt geluid,3,1,3,3,3,3,3,3,1,3,3,2,2.5833333333333335,0.7929614610987591
maakt hoge geluiden,1,1,0,1,1,2,3,0,1,0,1,1,1.0,0.8528028654224418
maakt lawaai,2,-1,1,-1,0,2,-2,-2,1,3,2,-2,0.25,1.815338686155987
maakt muziek,3,3,3,3,2,3,3,0,2,3,3,3,2.5833333333333335,0.90033663737852
maakt rustgevende muziek,1,1,2,-3,2,2,2,2,2,-3,1,0,0.75,1.864744681524183
maakt verschillende geluiden,1,1,3,2,1,3,3,1,1,0,3,1,1.6666666666666667,1.0730867399773196
moet gestemd worden,3,3,2,1,3,1,3,3,2,3,3,2,2.4166666666666665,0.7929614610987591
moet je aan de lippen houden,2,-3,1,1,0,-2,0,1,0,-3,1,1,-0.08333333333333333,1.6764862244009224
moet je dwars houden,-1,-3,-1,0,-2,-2,0,-1,0,-3,0,2,-0.9166666666666666,1.4433756729740645
moet je leren bespelen,2,2,3,2,2,2,3,3,2,3,3,3,2.5,0.5222329678670935
moet ondersteund worden,0,0,-2,-2,-2,-2,1,2,0,-3,0,1,-0.5833333333333334,1.5642792899510296
rond de nek/schouders hangen,0,1,-1,-1,1,-3,-1,0,1,-2,0,1,-0.3333333333333333,1.3026778945578592
ruikt neutraal,-3,-3,2,-3,-2,-3,0,-2,0,0,-3,0,-1.4166666666666667,1.729862492345632
staat vaak op piekje,-1,-2,0,-3,-2,-2,-1,2,1,-3,0,1,-0.8333333333333334,1.6422453217986943
trillingen brengen het geluid voort,3,1,3,3,2,3,3,2,1,3,3,0,2.25,1.0552897060221726
uitgevonden door Adolphe Sax,0,2,-3,-3,0,-2,1,1,2,-3,1,1,-0.25,1.9598237397554634
werd bespeeld door Mozart,1,3,2,-2,2,-2,0,3,3,-3,1,1,0.75,2.0943647333651407
werkt met een schuifsysteem,-2,-3,-2,-1,0,-2,0,2,0,-2,1,0,-0.75,1.4847711791873706
werkt met lucht,2,-1,2,1,1,-1,1,2,1,1,2,1,1.0,1.044465935734187
wordt al zittend bespeeld,2,2,1,0,1,-1,-1,1,2,-3,2,2,0.6666666666666666,1.6143297699232972
wordt bespeeld door muzikant,3,3,3,2,2,2,2,3,1,3,3,3,2.5,0.674199862463242
wordt bespeeld in een harmonie,0,1,3,0,2,1,2,2,1,0,3,0,1.25,1.1381803659589922
wordt bespeeld met de mond,2,2,2,1,2,-2,0,1,1,0,1,1,0.9166666666666666,1.164500152881315
wordt bespeeld met een strijkstok,1,3,0,1,2,0,0,0,1,-2,1,2,0.75,1.2880570286640687
wordt bespeeld met stok/stokken,-1,3,0,0,2,1,1,1,0,0,0,1,0.6666666666666666,1.0730867399773196
wordt bespeeld met vingers,2,1,1,3,1,-1,1,1,2,-2,2,3,1.1666666666666667,1.4668044012461756
wordt door één persoon bespeeld,-2,1,3,2,2,2,2,2,2,2,1,2,1.5833333333333333,1.2401124093721454
wordt gebruikt bij rockmuziek,2,2,3,0,1,2,1,1,1,0,1,2,1.3333333333333333,0.8876253645985945
wordt gebruikt in folkmuziek,2,1,2,-1,1,2,1,0,1,-3,1,1,0.6666666666666666,1.4354811251305468
wordt gebruikt in traditionele muziek,2,1,1,0,1,2,0,1,1,-3,1,-1,0.5,1.381698559415515
wordt gebruikt op feestjes,1,-3,1,0,0,-1,1,2,2,2,2,2,0.75,1.5447859516333116
wordt gebruikt voor jazz-muziek,1,1,1,-2,1,2,1,3,3,0,1,1,1.0833333333333333,1.3113721705515065
wordt gebruikt voor popmuziek,3,0,3,0,1,2,1,2,1,1,2,1,1.4166666666666667,0.996204919895622
wordt gecombineerd met andere instrumenten,2,-1,3,1,1,2,3,2,2,3,2,1,1.75,1.1381803659589922
wordt gespeeld bij de zigeuners,1,2,2,-3,2,-1,0,0,0,-3,-2,1,-0.08333333333333333,1.8319554050414564
wordt in een kist opgeborgen,1,-3,1,1,0,-2,-1,2,0,-1,1,2,0.08333333333333333,1.5642792899510294
wordt in veel muziekgenres gebruikt,2,1,3,2,2,2,2,3,0,3,1,3,2.0,0.9534625892455924
wordt meestal bespeeld door mannen,-3,-3,1,-1,3,-2,-1,1,0,0,-3,1,-0.5833333333333334,1.9286515936521478
wordt met de handen bespeeld,3,1,3,3,2,1,3,1,1,1,3,2,2.0,0.9534625892455924
wordt met twee handen bespeeld,1,-1,2,1,2,1,1,3,2,-1,2,2,1.25,1.2154310870109943
wordt ook gebruikt door scheidsrechters,-2,-3,-3,-3,0,-3,0,-3,0,-3,2,0,-1.5,1.7837651700316894
wordt solo gebruikt,1,1,2,1,0,-2,2,1,2,2,1,1,1.0,1.1281521496355325
wordt soms gebruikt om zang te begeleiden,1,1,3,0,1,3,2,2,2,2,2,1,1.6666666666666667,0.8876253645985945
wordt vaak bespeeld in een kerk,-3,0,2,0,1,-2,-3,2,1,-1,1,1,-0.08333333333333333,1.781640374554423
wordt vaak gebruikt aan het kampvuur,2,-2,1,-2,0,-2,1,3,0,0,1,2,0.3333333333333333,1.6696942198734437
wordt vaak gebruikt bij blues,1,1,3,-3,1,2,1,2,2,0,1,1,1.0,1.4770978917519928
wordt vaak gebruikt door straatmuzikanten,1,1,2,-1,1,2,-1,3,1,0,2,2,1.0833333333333333,1.2401124093721454
wordt vooral bespeeld door meisjes,-3,-2,-2,-2,2,-3,-1,0,0,0,-3,1,-1.0833333333333333,1.6764862244009227
wordt vooral bespeeld door oudere mensen,-2,0,-1,-3,2,-3,-1,-1,0,-3,-3,1,-1.1666666666666667,1.6966991126265962
wordt weinig bespeeld,1,1,-3,-3,1,-2,-2,-3,1,0,-2,-2,-1.0833333333333333,1.729862492345632
ze spelen het op straat soms,0,-3,1,0,1,1,1,3,1,2,3,1,0.9166666666666666,1.5642792899510292
zowel groot als klein,2,-3,2,3,0,1,2,2,0,3,3,-2,1.0833333333333333,1.9752253419585197
zowel handen als voeten worden gebruikt,-1,-3,1,0,-1,-2,0,2,2,-3,-2,0,-0.5833333333333334,1.729862492345632
