exemplar,Brussels sprouts,asparagus,beans,beet,black salsify,carrot,cauliflower,celery,chervil,corn,cucumber,eggplant,endive,garlic,gherkins,leek,lettuce,mushrooms,onions,parsley,peas,pepper,potato,radish,red cabbage,spinach,tomato,water cress,white cabbage,zucchini
cucumber,0.34615384615384615,0.39642857142857146,0.4321428571428571,0.3464285714285714,0.36538461538461536,0.36923076923076925,0.31785714285714284,0.4461538461538462,0.31785714285714284,0.39285714285714285,1.0,0.575,0.43461538461538457,0.2642857142857143,0.6071428571428571,0.4892857142857143,0.4461538461538462,0.2642857142857143,0.31785714285714284,0.35714285714285715,0.4142857142857143,0.3678571428571428,0.3464285714285714,0.31785714285714284,0.3321428571428572,0.33076923076923076,0.3576923076923077,0.35,0.32916666666666666,0.7071428571428571
eggplant,0.38076923076923075,0.41,0.4066666666666666,0.45999999999999996,0.3923076923076923,0.35,0.2833333333333333,0.3384615384615385,0.33571428571428574,0.3107142857142857,0.575,1.0,0.33461538461538465,0.35714285714285715,0.42000000000000004,0.38571428571428573,0.3538461538461538,0.24,0.31666666666666665,0.26071428571428573,0.2733333333333333,0.4821428571428571,0.38666666666666666,0.3566666666666667,0.3821428571428572,0.3269230769230769,0.3730769230769231,0.2846153846153846,0.39166666666666666,0.5733333333333334
endive,0.4076923076923077,0.4461538461538462,0.3076923076923077,0.40384615384615385,0.43461538461538457,0.36923076923076925,0.4076923076923077,0.4,0.3923076923076923,0.3730769230769231,0.43461538461538457,0.33461538461538465,1.0,0.3423076923076923,0.35,0.3961538461538462,0.38846153846153847,0.33461538461538465,0.4269230769230769,0.3,0.3384615384615385,0.3230769230769231,0.36538461538461536,0.3538461538461538,0.4076923076923077,0.3,0.3730769230769231,0.45,0.4416666666666667,0.4461538461538462
garlic,0.36923076923076925,0.32142857142857145,0.35,0.3392857142857143,0.31153846153846154,0.3,0.25357142857142856,0.3,0.28214285714285714,0.27142857142857146,0.2642857142857143,0.35714285714285715,0.3423076923076923,1.0,0.28928571428571426,0.30357142857142855,0.3,0.425,0.6285714285714286,0.35,0.275,0.3678571428571428,0.31785714285714284,0.325,0.28214285714285714,0.33461538461538465,0.33461538461538465,0.43076923076923074,0.425,0.3107142857142857
gherkins,0.4807692307692307,0.3566666666666667,0.45666666666666667,0.33999999999999997,0.46923076923076923,0.4269230769230769,0.32,0.3538461538461538,0.42857142857142855,0.36428571428571427,0.6071428571428571,0.42000000000000004,0.35,0.28928571428571426,1.0,0.3464285714285714,0.36923076923076925,0.29333333333333333,0.35333333333333333,0.33571428571428574,0.4066666666666666,0.4107142857142857,0.33999999999999997,0.39,0.36428571428571427,0.3769230769230769,0.3538461538461538,0.3,0.4041666666666667,0.53
leek,0.43076923076923074,0.5071428571428571,0.38571428571428573,0.4,0.45384615384615384,0.3961538461538462,0.375,0.6115384615384615,0.42857142857142855,0.34285714285714286,0.4892857142857143,0.38571428571428573,0.3961538461538462,0.30357142857142855,0.3464285714285714,1.0,0.4115384615384615,0.275,0.4107142857142857,0.42857142857142855,0.375,0.39642857142857146,0.35357142857142854,0.35714285714285715,0.3,0.4076923076923077,0.29615384615384616,0.3423076923076923,0.375,0.4821428571428571
lettuce,0.45,0.3,0.3961538461538462,0.3384615384615385,0.26153846153846155,0.3153846153846154,0.4384615384615385,0.46923076923076923,0.49615384615384617,0.2653846153846154,0.4461538461538462,0.3538461538461538,0.38846153846153847,0.3,0.36923076923076925,0.4115384615384615,1.0,0.28076923076923077,0.31153846153846154,0.4384615384615385,0.36153846153846153,0.33461538461538465,0.3269230769230769,0.36538461538461536,0.3576923076923077,0.5615384615384615,0.33461538461538465,0.5538461538461539,0.4916666666666667,0.3423076923076923
mushrooms,0.38076923076923075,0.32999999999999996,0.37333333333333335,0.2833333333333333,0.34615384615384615,0.3076923076923077,0.2866666666666667,0.3153846153846154,0.30357142857142855,0.3107142857142857,0.2642857142857143,0.24,0.33461538461538465,0.425,0.29333333333333333,0.275,0.28076923076923077,1.0,0.31666666666666665,0.275,0.30333333333333334,0.30714285714285716,0.32333333333333336,0.4,0.2571428571428572,0.38461538461538464,0.4076923076923077,0.29615384615384616,0.4083333333333333,0.24666666666666667
onions,0.36923076923076925,0.275,0.3,0.41,0.3576923076923077,0.36923076923076925,0.3433333333333333,0.49230769230769234,0.30357142857142855,0.3107142857142857,0.31785714285714284,0.31666666666666665,0.4269230769230769,0.6285714285714286,0.35333333333333333,0.4107142857142857,0.31153846153846154,0.31666666666666665,1.0,0.3678571428571428,0.30333333333333334,0.3607142857142857,0.45625,0.3466666666666667,0.30357142857142855,0.28846153846153844,0.38076923076923075,0.3384615384615385,0.375,0.36333333333333334
parsley,0.38461538461538464,0.36428571428571427,0.30714285714285716,0.35,0.31923076923076926,0.36538461538461536,0.26071428571428573,0.5038461538461538,0.5428571428571429,0.2857142857142857,0.35714285714285715,0.26071428571428573,0.3,0.35,0.33571428571428574,0.42857142857142855,0.4384615384615385,0.275,0.3678571428571428,1.0,0.3392857142857143,0.2571428571428572,0.2785714285714286,0.37857142857142856,0.24642857142857144,0.45,0.28076923076923077,0.5346153846153846,0.3,0.34285714285714286
peas,0.5653846153846154,0.33999999999999997,0.54,0.31,0.3230769230769231,0.41923076923076924,0.32,0.3269230769230769,0.43928571428571433,0.6035714285714285,0.4142857142857143,0.2733333333333333,0.3384615384615385,0.275,0.4066666666666666,0.375,0.36153846153846153,0.30333333333333334,0.30333333333333334,0.3392857142857143,1.0,0.2571428571428572,0.3,0.3433333333333333,0.28214285714285714,0.38461538461538464,0.33076923076923076,0.38846153846153847,0.35833333333333334,0.3566666666666667
pepper,0.33461538461538465,0.28928571428571426,0.37857142857142856,0.42857142857142855,0.3730769230769231,0.3923076923076923,0.35,0.4,0.32142857142857145,0.3107142857142857,0.3678571428571428,0.4821428571428571,0.3230769230769231,0.3678571428571428,0.4107142857142857,0.39642857142857146,0.33461538461538465,0.30714285714285716,0.3607142857142857,0.2571428571428572,0.2571428571428572,1.0,0.37142857142857144,0.3464285714285714,0.33571428571428574,0.3230769230769231,0.5230769230769231,0.3576923076923077,0.29583333333333334,0.42142857142857143
potato,0.3384615384615385,0.309375,0.36,0.49333333333333335,0.3730769230769231,0.38461538461538464,0.37666666666666665,0.36538461538461536,0.27142857142857146,0.3678571428571428,0.3464285714285714,0.38666666666666666,0.36538461538461536,0.31785714285714284,0.33999999999999997,0.35357142857142854,0.3269230769230769,0.32333333333333336,0.45625,0.2785714285714286,0.3,0.37142857142857144,1.0,0.39,0.33571428571428574,0.2653846153846154,0.3730769230769231,0.2692307692307693,0.4041666666666667,0.3466666666666667
radish,0.4807692307692307,0.35333333333333333,0.32,0.5766666666666667,0.3923076923076923,0.5192307692307693,0.38333333333333336,0.3923076923076923,0.36428571428571427,0.3607142857142857,0.31785714285714284,0.3566666666666667,0.3538461538461538,0.325,0.39,0.35714285714285715,0.36538461538461536,0.4,0.3466666666666667,0.37857142857142856,0.3433333333333333,0.3464285714285714,0.39,1.0,0.37142857142857144,0.3384615384615385,0.5,0.46923076923076923,0.37083333333333335,0.3466666666666667
red cabbage,0.41923076923076924,0.2571428571428572,0.32142857142857145,0.5464285714285715,0.3769230769230769,0.3576923076923077,0.575,0.31923076923076926,0.29642857142857143,0.3392857142857143,0.3321428571428572,0.3821428571428572,0.4076923076923077,0.28214285714285714,0.36428571428571427,0.3,0.3576923076923077,0.2571428571428572,0.30357142857142855,0.24642857142857144,0.28214285714285714,0.33571428571428574,0.33571428571428574,0.37142857142857144,1.0,0.35,0.38076923076923075,0.3384615384615385,0.6583333333333333,0.35714285714285715
spinach,0.43461538461538457,0.28076923076923077,0.4653846153846154,0.3076923076923077,0.3038461538461538,0.3230769230769231,0.34615384615384615,0.4230769230769231,0.4769230769230769,0.25384615384615383,0.33076923076923076,0.3269230769230769,0.3,0.33461538461538465,0.3769230769230769,0.4076923076923077,0.5615384615384615,0.38461538461538464,0.28846153846153844,0.45,0.38461538461538464,0.3230769230769231,0.2653846153846154,0.3384615384615385,0.35,1.0,0.25384615384615383,0.45384615384615384,0.37916666666666665,0.3076923076923077
tomato,0.4076923076923077,0.29615384615384616,0.3961538461538462,0.38461538461538464,0.4,0.33076923076923076,0.28846153846153844,0.3538461538461538,0.36923076923076925,0.3730769230769231,0.3576923076923077,0.3730769230769231,0.3730769230769231,0.33461538461538465,0.3538461538461538,0.29615384615384616,0.33461538461538465,0.4076923076923077,0.38076923076923075,0.28076923076923077,0.33076923076923076,0.5230769230769231,0.3730769230769231,0.5,0.38076923076923075,0.25384615384615383,1.0,0.3769230769230769,0.4,0.4
water cress,0.33076923076923076,0.29615384615384616,0.29230769230769227,0.3576923076923077,0.3384615384615385,0.33461538461538465,0.2692307692307693,0.4384615384615385,0.5692307692307692,0.38846153846153847,0.35,0.2846153846153846,0.45,0.43076923076923074,0.3,0.3423076923076923,0.5538461538461539,0.29615384615384616,0.3384615384615385,0.5346153846153846,0.38846153846153847,0.3576923076923077,0.2692307692307693,0.46923076923076923,0.3384615384615385,0.45384615384615384,0.3769230769230769,1.0,0.31666666666666665,0.3730769230769231
white cabbage,0.5375,0.4291666666666667,0.375,0.4958333333333333,0.4458333333333333,0.3416666666666667,0.6666666666666667,0.475,0.35833333333333334,0.3625,0.32916666666666666,0.39166666666666666,0.4416666666666667,0.425,0.4041666666666667,0.375,0.4916666666666667,0.4083333333333333,0.375,0.3,0.35833333333333334,0.29583333333333334,0.4041666666666667,0.37083333333333335,0.6583333333333333,0.37916666666666665,0.4,0.31666666666666665,1.0,0.32916666666666666
zucchini,0.3961538461538462,0.4,0.42000000000000004,0.41,0.4230769230769231,0.3730769230769231,0.3,0.41923076923076924,0.37142857142857144,0.32142857142857145,0.7071428571428571,0.5733333333333334,0.4461538461538462,0.3107142857142857,0.53,0.4821428571428571,0.3423076923076923,0.24666666666666667,0.36333333333333334,0.34285714285714286,0.3566666666666667,0.42142857142857143,0.3466666666666667,0.3466666666666667,0.35714285714285715,0.3076923076923077,0.4,0.3730769230769231,0.32916666666666666,1.0
